date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,8.49,8.64,8.48,8.57,11103962.0,99549801.0,4840397627.0,0.002294018561215198
2024-07-02,8.64,8.64,8.5,8.61,9747300.0,87238084.0,4840397627.0,0.0020137395212387168
2024-07-03,8.62,8.71,8.5,8.54,11516258.0,103358644.0,4840397627.0,0.0023791966874294975
2024-07-04,8.56,8.64,8.53,8.58,10028443.0,89851037.0,4840397627.0,0.00207182214619328
2024-07-05,8.57,8.66,8.42,8.48,12242541.0,108839781.0,4840397627.0,0.0025292428315621105
2024-07-08,8.5,8.64,8.48,8.53,9863609.0,88055487.0,4840397627.0,0.0020377683322915984
2024-07-09,8.54,8.72,8.47,8.67,10288811.0,92357409.0,4840397627.0,0.002125612768382592
2024-07-10,8.69,8.69,8.46,8.48,10176911.0,90588721.0,4840397627.0,0.0021024948329105525
2024-07-11,8.48,8.53,8.38,8.43,8052550.0,70908117.0,4840397627.0,0.0016636133269470343
2024-07-12,8.46,8.5,8.39,8.46,7228800.0,63682050.0,4840397627.0,0.0014934310271696198
2024-07-15,8.44,8.7,8.36,8.65,13137343.0,116877351.0,4840397627.0,0.002714104090688581
2024-07-16,8.58,8.68,8.52,8.55,6995084.0,62506456.0,4840397627.0,0.0014451465641956856
2024-07-17,8.55,8.59,8.42,8.43,8335800.0,73638502.0,4840397627.0,0.0017221312467187522
2024-07-18,8.43,8.67,8.34,8.62,12638358.0,112521126.0,4840397627.0,0.0026110164854024707
2024-07-19,8.62,8.62,8.34,8.44,11220200.0,98827580.0,4840397627.0,0.00231803270405165
2024-07-22,8.39,8.45,8.26,8.4,8814100.0,76891229.0,4840397627.0,0.0018209454427533956
2024-07-23,8.39,8.46,8.26,8.37,8989421.0,78382485.0,4840397627.0,0.0018571658142001646
2024-07-24,8.35,8.44,8.26,8.39,8559542.0,74766376.0,4840397627.0,0.0017683551351761705
2024-07-25,8.41,8.47,8.3,8.38,7414729.0,64923953.0,4840397627.0,0.0015318429541077865
2024-07-26,8.34,8.38,8.17,8.28,8093919.0,69563046.0,4852081025.0,0.0016681335200910005
2024-07-29,8.24,8.42,8.23,8.41,7707436.0,67145294.0,4852081025.0,0.0015884804809087045
2024-07-30,8.36,8.46,8.28,8.45,7674009.0,67123210.0,4852081025.0,0.0015815912719635591
2024-07-31,8.41,8.43,8.12,8.16,17280200.0,147822786.0,4852081025.0,0.003561399719206049
2024-08-01,8.15,8.49,8.11,8.37,18469558.0,161240767.0,4852081025.0,0.0038065229959757317
2024-08-02,8.38,8.58,8.33,8.45,10392301.0,91695449.0,4852081025.0,0.002141823466354831
2024-08-05,8.43,8.61,8.29,8.46,11827052.0,104658212.0,4852081025.0,0.0024375215374726764
2024-08-06,8.48,8.51,8.24,8.29,11631681.0,100940485.0,4852081025.0,0.002397256134031686
2024-08-07,8.24,8.34,8.2,8.29,8136250.0,70299799.0,4852081025.0,0.001676857817929782
2024-08-08,8.26,8.44,8.25,8.38,9283422.0,81143345.0,4852081025.0,0.0019132866809453166
2024-08-09,8.4,8.46,8.36,8.38,5092250.0,44638892.0,4852081025.0,0.001049498137760385
2024-08-12,8.41,8.66,8.37,8.66,11492330.0,102698747.0,4852081025.0,0.0023685362921160203
2024-08-13,8.64,8.77,8.59,8.71,9012900.0,81659992.0,4852081025.0,0.0018575328716815894
2024-08-14,8.73,8.87,8.6,8.85,10010732.0,91709388.0,4852081025.0,0.0020631831884959095
2024-08-15,8.84,8.98,8.77,8.98,9577460.0,88951428.0,4852081025.0,0.0019738870704452014
2024-08-16,8.95,8.99,8.84,8.92,8900340.0,82735370.0,4852081025.0,0.0018343345781205293
2024-08-19,8.92,9.24,8.92,9.23,11929518.0,113489829.0,4852081025.0,0.00245863948654897
2024-08-20,9.26,9.33,9.13,9.25,9790735.0,94093373.0,4852081025.0,0.0020178424369984627
2024-08-21,9.24,9.29,9.14,9.24,7886577.0,75776487.0,4852081025.0,0.0016254009278420902
2024-08-22,9.23,9.38,9.15,9.19,13033761.0,125713894.0,4852081025.0,0.0026862208056387515
2024-08-23,9.16,9.28,9.1,9.26,9770729.0,93641920.0,4852081025.0,0.002013719257707573
2024-08-26,9.25,9.28,9.03,9.24,13847235.0,132402740.0,4852081025.0,0.002853875466764284
2024-08-27,9.23,9.33,9.17,9.27,6275360.0,60546929.0,4852081025.0,0.0012933337196280642
2024-08-28,9.22,9.3,9.18,9.19,5736700.0,55275975.0,4852081025.0,0.0011823174366714126
2024-08-29,9.19,9.21,8.93,9.01,11435100.0,108070235.0,4852081025.0,0.0023567413530568566
2024-08-30,9.01,9.01,8.6,8.7,19542189.0,178124583.0,4852081025.0,0.004027589172421127
2024-09-02,8.7,9.06,8.62,9.01,16655942.0,154985390.0,4852081025.0,0.0034327419336530967
2024-09-03,9.0,9.07,8.78,8.92,10729441.0,99483635.0,4852081025.0,0.0022113070545848935
2024-09-04,8.91,9.16,8.85,9.14,8577082.0,80796997.0,4852081025.0,0.0017677120303241432
2024-09-05,9.13,9.24,8.88,9.2,9480540.0,89975779.0,4852081025.0,0.001953912136081858
2024-09-06,9.17,9.31,8.96,9.0,7092183.0,67311445.0,4852081025.0,0.0014616786000600638
2024-09-09,9.03,9.06,8.91,8.93,6836920.0,64062150.0,4852081025.0,0.0014090696269854644
2024-09-10,8.92,8.98,8.8,8.95,9433617.0,87379106.0,4852081025.0,0.0019442414401973018
2024-09-11,8.88,8.92,8.6,8.66,14324962.0,129991339.0,4852081025.0,0.002952333632969371
2024-09-12,8.66,8.86,8.52,8.71,16414485.0,149690954.0,4852081025.0,0.0033829783376298833
2024-09-13,8.74,8.94,8.69,8.9,16004130.0,148016330.0,4852081025.0,0.003298405347631226
2024-09-18,8.9,9.37,8.85,9.3,15339380.0,146080181.0,4852081025.0,0.0031614022768714995
2024-09-19,9.3,9.3,8.49,8.58,30504817.0,276119701.0,4852081025.0,0.006286955399719443
2024-09-20,8.51,8.53,8.24,8.29,19031698.0,165605346.0,4852081025.0,0.003922378439671666
2024-09-23,8.3,8.3,8.06,8.11,17303130.0,147413406.0,4852081025.0,0.00356612552652086
2024-09-24,8.14,8.4,8.09,8.34,19675751.0,168928735.0,4852081025.0,0.0040551159180199385
2024-09-25,8.39,8.75,8.37,8.57,19196643.0,172236722.0,4852081025.0,0.003956373131670859
2024-09-26,8.51,8.61,8.36,8.55,17652871.0,155831282.0,4852081025.0,0.003638206144754147
2024-09-27,8.58,8.62,8.26,8.39,18006810.0,157265612.0,4852081025.0,0.003711151958761859
2024-09-30,8.41,9.04,8.36,8.83,47058987.0,424400240.0,4852081025.0,0.009698722415708216
2024-10-08,9.5,9.67,8.53,8.63,55626180.0,519045296.0,4852081025.0,0.01146439635146035
2024-10-09,8.53,8.57,8.02,8.04,35436697.0,305081147.0,4852081025.0,0.007303401739875108
2024-10-10,8.09,8.46,8.09,8.27,30072766.0,260699464.0,4852081025.0,0.006197910926271063
2024-10-11,8.31,8.42,8.14,8.22,20546431.0,177598624.0,4852081025.0,0.004234560571873385
2024-10-14,8.29,8.54,8.15,8.43,24944730.0,217961236.0,4852081025.0,0.005141037396423115
2024-10-15,8.39,8.39,8.24,8.25,16556520.0,143189808.0,4852081025.0,0.0034122513442569726
2024-10-16,8.17,8.48,8.16,8.46,21023014.0,184124944.0,4852081025.0,0.00433278296295557
2024-10-17,8.46,8.53,8.25,8.27,14577900.0,127087175.0,4852081025.0,0.0030044634302041568
2024-10-18,8.27,8.43,8.17,8.32,15682327.0,135836639.0,4852081025.0,0.0032320826711668524
2024-10-21,8.34,8.63,8.26,8.49,24674000.0,218077282.0,4852081025.0,0.005085240718955224
2024-10-22,8.63,8.73,8.25,8.73,34644194.0,310130167.0,4852081025.0,0.007140069141776131
2024-10-23,8.63,8.79,8.53,8.64,20958712.0,188687935.0,4852081025.0,0.00431953050495483
2024-10-24,8.64,8.74,8.49,8.52,11597900.0,104027326.0,4852081025.0,0.0023902939667006075
2024-10-25,8.52,8.55,8.41,8.44,10240052.0,90204146.0,4852081025.0,0.002110445383586726
2024-10-28,8.46,8.46,8.31,8.37,11139971.0,97308575.0,4852081025.0,0.0022959161115822463
2024-10-29,8.37,8.45,8.31,8.36,13187728.0,115225120.0,4852081025.0,0.00271795296328548
2024-10-30,8.38,8.4,8.24,8.35,10826180.0,93853914.0,4852081025.0,0.002231244685366729
2024-10-31,8.37,8.37,8.19,8.23,12357194.0,106074648.0,4852081025.0,0.002546782285029958
