date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,1.69,1.71,1.66,1.71,7738000.0,13117950.0,2242433192.0,0.0034507159578290795
2024-07-02,1.71,1.76,1.7,1.75,12230000.0,21449493.0,2242433192.0,0.005453897152267981
2024-07-03,1.74,1.81,1.74,1.77,12905000.0,23032425.0,2242433192.0,0.005754909464433222
2024-07-04,1.77,1.77,1.68,1.69,12127200.0,20901814.0,2242433192.0,0.005408054091985631
2024-07-05,1.67,1.72,1.66,1.7,9954601.0,17013259.0,2242433192.0,0.004439196242507278
2024-07-08,1.67,1.69,1.62,1.63,13581800.0,22411378.0,2242433192.0,0.00605672447609757
2024-07-09,1.63,1.65,1.57,1.58,15372856.0,24706193.0,2242433192.0,0.006855435450582646
2024-07-10,1.53,1.6,1.47,1.56,21239762.0,32892912.0,2242433192.0,0.009471747954754675
2024-07-11,1.6,1.72,1.6,1.65,29159101.0,49069646.0,2242433192.0,0.013003330981732989
2024-07-12,1.66,1.71,1.64,1.67,20614500.0,34684355.0,2242433192.0,0.009192916013526436
2024-07-15,1.66,1.67,1.59,1.6,9907047.0,16126387.0,2242433192.0,0.004417989813629195
2024-07-16,1.61,1.63,1.58,1.58,6957647.0,11188755.0,2242433192.0,0.0031027220899252548
2024-07-17,1.58,1.64,1.57,1.6,10683000.0,17246895.0,2242433192.0,0.004764021527201868
2024-07-18,1.6,1.61,1.58,1.6,9153800.0,14679985.0,2242433192.0,0.004082083708293593
2024-07-19,1.59,1.6,1.56,1.58,8987800.0,14289105.0,2242433192.0,0.004008056976709253
2024-07-22,1.59,1.61,1.57,1.6,7199500.0,11523013.0,2242433192.0,0.0032105750243461434
2024-07-23,1.6,1.66,1.59,1.61,13131300.0,21587410.0,2242433192.0,0.005855826629237657
2024-07-24,1.6,1.63,1.55,1.55,11958000.0,19006524.0,2242433192.0,0.005332600339069544
2024-07-25,1.54,1.59,1.52,1.58,8263200.0,12982696.0,2242433192.0,0.003684925833901945
2024-07-26,1.59,1.62,1.58,1.61,7627900.0,12286911.0,2242433192.0,0.0034016175051336823
2024-07-29,1.61,1.65,1.58,1.64,10530300.0,17210508.0,2242433192.0,0.004695925853027598
2024-07-30,1.64,1.68,1.63,1.66,6933850.0,11564005.0,2242433192.0,0.00309210995660289
2024-07-31,1.66,1.72,1.66,1.71,9560600.0,16329911.0,2242433192.0,0.004263493795091845
2024-08-01,1.71,1.73,1.68,1.7,8660000.0,14778012.0,2242433192.0,0.003861876479038489
2024-08-02,1.7,1.71,1.66,1.69,14179900.0,24041143.0,2242433192.0,0.006323443681884281
2024-08-05,1.68,1.72,1.67,1.67,12652400.0,21562711.0,2242433192.0,0.005642263968058496
2024-08-06,1.69,1.74,1.68,1.73,13199300.0,22780915.0,2242433192.0,0.005886150832537266
2024-08-07,1.73,1.75,1.7,1.72,7659500.0,13194378.0,2242433192.0,0.0034157093407846772
2024-08-08,1.72,1.74,1.7,1.73,8441000.0,14657731.0,2242433192.0,0.0037642147066471
2024-08-09,1.74,1.75,1.7,1.7,10604600.0,18358341.0,2242433192.0,0.004729059504574083
2024-08-12,1.7,1.71,1.65,1.67,8181900.0,13802120.0,2242433192.0,0.0036486705731922646
2024-08-13,1.68,1.68,1.63,1.66,8202200.0,13663002.0,2242433192.0,0.0036577232397655307
2024-08-14,1.67,1.68,1.64,1.66,7679200.0,12863212.0,2242433192.0,0.0034244944408582407
2024-08-15,1.67,1.72,1.66,1.7,9258501.0,15751929.0,2242433192.0,0.004128774508435835
2024-08-16,1.7,1.71,1.68,1.69,8082200.0,13800434.0,2242433192.0,0.0036042099398250435
2024-08-19,1.7,1.7,1.66,1.68,6258600.0,10597801.0,2242433192.0,0.002790986158396107
2024-08-20,1.68,1.69,1.62,1.63,12447900.0,20609123.0,2242433192.0,0.005551068386076583
2024-08-21,1.64,1.66,1.6,1.61,10053300.0,16468519.0,2242433192.0,0.004483210485764162
2024-08-22,1.61,1.63,1.57,1.57,6305100.0,10093879.0,2242433192.0,0.002811722562123046
2024-08-23,1.56,1.58,1.54,1.56,8583000.0,13474121.0,2242433192.0,0.003827538778243343
2024-08-26,1.57,1.61,1.55,1.6,6103800.0,9762041.0,2242433192.0,0.0027219540014728786
2024-08-27,1.59,1.61,1.55,1.55,6261700.0,9869369.0,2242433192.0,0.0027923685853112365
2024-08-28,1.54,1.6,1.53,1.58,10477425.0,16576381.0,2242433192.0,0.004672346555241321
2024-08-29,1.58,1.62,1.55,1.62,11234263.0,18010933.0,2242433192.0,0.005009854046077641
2024-08-30,1.61,1.68,1.6,1.66,10120800.0,16793743.0,2242433192.0,0.004513311716980686
2024-09-02,1.65,1.69,1.64,1.65,7597864.0,12664123.0,2242433192.0,0.0033882231261585785
2024-09-03,1.67,1.67,1.62,1.64,8825147.0,14592830.0,2242433192.0,0.003935522820249086
2024-09-04,1.63,1.65,1.59,1.61,8497274.0,13847445.0,2242433192.0,0.0037893097686541913
2024-09-05,1.62,1.64,1.61,1.63,8338000.0,13638379.0,2242433192.0,0.003718282457531515
2024-09-06,1.63,1.68,1.62,1.63,9303710.0,15454631.0,2242433192.0,0.004148935198244247
2024-09-09,1.6,1.74,1.59,1.69,30974410.0,52356479.0,2242433192.0,0.013812857440080204
2024-09-10,1.69,1.86,1.69,1.86,40758856.0,75466319.0,2242433192.0,0.0181761740529927
2024-09-11,1.86,1.87,1.72,1.81,84268956.0,149728631.0,2242433192.0,0.037579249317497614
