date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,5.44,5.52,5.33,5.51,23432009.0,129128159.0,1204142290.0,0.019459501750411907
2024-07-02,5.62,5.67,5.39,5.44,25178275.0,141163959.0,1204142290.0,0.02090971740557339
2024-07-03,5.39,5.47,5.33,5.45,16687675.0,91558541.0,1204142290.0,0.013858557363681663
2024-07-04,5.4,5.43,5.22,5.24,17115199.0,92185728.0,1204142290.0,0.014213601782892287
2024-07-05,5.22,5.41,5.12,5.32,13182800.0,70308197.0,1204142290.0,0.010947875603638172
2024-07-08,5.3,5.32,5.03,5.05,14717400.0,76496970.0,1204142290.0,0.012222309707268897
2024-07-09,5.05,5.11,4.92,5.09,14258400.0,72735544.0,1204142290.0,0.01184112552014098
2024-07-10,5.07,5.6,5.07,5.38,29918195.0,162512579.0,1204142290.0,0.02484606283531492
2024-07-11,5.37,5.51,5.31,5.46,23052299.0,126680306.0,1204142290.0,0.019144165263060398
2024-07-12,5.47,5.57,5.44,5.5,13659220.0,76227949.0,1204142290.0,0.0113435265196109
2024-07-15,5.47,5.5,5.3,5.35,11914000.0,65006961.0,1204142290.0,0.009894179532553416
2024-07-16,5.3,5.35,5.2,5.3,10662933.0,56983934.0,1204142290.0,0.008855210126371362
2024-07-17,5.28,5.34,5.24,5.3,7733677.0,41580195.0,1204142290.0,0.006422560742385354
2024-07-18,5.27,5.28,5.14,5.25,7612777.0,40243296.0,1204142290.0,0.006322157325775843
2024-07-19,5.24,5.33,5.2,5.27,7176300.0,38407132.0,1204142290.0,0.005959677738749629
2024-07-22,5.27,5.45,5.24,5.37,9772000.0,53124886.0,1204142290.0,0.00811531999262313
2024-07-23,5.36,5.41,5.19,5.2,8266200.0,44524095.0,1204142290.0,0.006864803328184745
2024-07-24,5.21,5.24,5.1,5.11,7868749.0,41149714.0,1204142290.0,0.0065347335321974285
2024-07-25,5.09,5.22,5.06,5.15,6500454.0,33984248.0,1204142290.0,0.005398410182902886
2024-07-26,5.15,5.27,5.15,5.25,5659300.0,30064152.0,1204142290.0,0.004699859847958666
2024-07-29,5.27,5.31,5.19,5.28,5531500.0,29603923.0,1204142290.0,0.004593726211542658
2024-07-30,5.29,5.38,5.27,5.36,7098400.0,38480824.0,1204142290.0,0.0058949843876009034
2024-07-31,5.38,5.89,5.36,5.79,35809087.0,208991342.0,1204142290.0,0.029738252113045545
2024-08-01,5.75,5.82,5.65,5.67,23690427.0,137501552.0,1204142290.0,0.01967410927823156
2024-08-02,5.67,5.73,5.54,5.57,10151464.0,58066593.0,1204142290.0,0.008430452185181537
2024-08-05,5.54,5.65,5.41,5.44,12871288.0,72089555.0,1204142290.0,0.010689175280107469
2024-08-06,5.47,5.56,5.43,5.53,8649400.0,48197396.0,1204142290.0,0.007183038144105046
2024-08-07,5.48,5.55,5.47,5.49,6836500.0,38162226.0,1204142290.0,0.005677485174945563
2024-08-08,5.47,5.53,5.41,5.45,7887200.0,43735030.0,1204142290.0,0.00655005647214666
2024-08-09,5.47,5.57,5.43,5.44,10102200.0,56232804.0,1204142290.0,0.008389540076696417
2024-08-12,5.42,5.42,5.31,5.34,7940000.0,43200563.0,1204142290.0,0.006593905110665949
2024-08-13,5.34,5.42,5.25,5.41,5220900.0,28333140.0,1204142290.0,0.00433578327358638
2024-08-14,5.42,5.57,5.37,5.44,9295500.0,51427290.0,1204142290.0,0.007719602639319312
2024-08-15,5.42,5.57,5.36,5.52,10540255.0,58761938.0,1204142290.0,0.00875333014007838
2024-08-16,5.56,5.63,5.43,5.44,9324893.0,52246272.0,1204142290.0,0.007744012545228355
2024-08-19,5.4,5.5,5.36,5.43,5885700.0,32457479.0,1204142290.0,0.0048878774949428945
2024-08-20,5.41,5.43,5.29,5.3,6949000.0,37625921.0,1204142290.0,0.00577091267179064
2024-08-21,5.27,5.34,5.25,5.28,3929400.0,21114060.0,1204142290.0,0.0032632356098048843
2024-08-22,5.28,5.33,5.17,5.19,5655800.0,30073825.0,1204142290.0,0.004696953214723486
2024-08-23,5.17,5.27,5.15,5.24,4762300.0,25180404.0,1204142290.0,0.003954931273113911
2024-08-26,5.25,5.35,5.21,5.33,5034700.0,27134402.0,1204142290.0,0.004181150385474793
2024-08-27,5.33,5.35,5.21,5.23,4839355.0,25827060.0,1204142290.0,0.004018922879953
2024-08-28,5.22,5.4,5.21,5.34,7373600.0,39814356.0,1204142290.0,0.006123528806549931
2024-08-29,5.35,5.5,5.32,5.48,7850801.0,43282969.0,1204142290.0,0.006519828316967424
2024-08-30,5.48,5.61,5.43,5.52,10420403.0,58628499.0,1204142290.0,0.008653797052506145
2024-09-02,5.53,5.56,5.43,5.46,8344000.0,46594356.0,1204142290.0,0.006929413632669607
2024-09-03,5.46,5.57,5.43,5.52,7194903.0,40182710.0,1204142290.0,0.005975126909627931
2024-09-04,5.49,5.54,5.45,5.49,5299679.0,29560959.0,1204142290.0,0.004401206604910455
2024-09-05,5.47,5.63,5.47,5.61,6951710.0,39293459.0,1204142290.0,0.005773163236381308
2024-09-06,5.62,5.69,5.51,5.66,10951999.0,61991022.0,1204142290.0,0.009095269795731532
2024-09-09,5.55,5.71,5.37,5.56,17254435.0,97588850.0,1204142290.0,0.014329232635787587
2024-09-10,5.56,5.6,5.45,5.58,9530500.0,53462968.0,1204142290.0,0.007914762299395696
2024-09-11,5.59,5.61,5.47,5.52,6356600.0,35748208.0,1204142290.0,0.005278944235070425
2024-09-12,5.53,5.6,5.46,5.48,6179400.0,34608415.0,1204142290.0,0.005131785546706445
2024-09-13,5.52,5.68,5.48,5.61,14622800.0,83035113.0,1204142290.0,0.01214374756325517
2024-09-18,5.77,5.93,5.62,5.74,22237798.0,130196167.0,1204142290.0,0.018467749355435395
2024-09-19,5.81,5.95,5.75,5.85,23878272.0,142202405.0,1204142290.0,0.019830108283963685
2024-09-20,5.79,5.88,5.77,5.82,16157300.0,95365124.0,1204142290.0,0.013418098620222033
2024-09-23,5.82,5.84,5.74,5.74,9992500.0,58695259.0,1204142290.0,0.008298437886439483
2024-09-24,5.77,5.94,5.74,5.92,14268045.0,84887138.0,1204142290.0,0.011849135370870498
2024-09-25,6.01,6.17,5.96,5.97,16747700.0,102971236.0,1204142290.0,0.013908406123665003
2024-09-26,5.94,6.19,5.94,6.19,14894335.0,91794654.0,1204142290.0,0.012369248321973643
2024-09-27,6.27,6.58,6.18,6.45,23600797.0,152189692.0,1204142290.0,0.01959967455341179
2024-09-30,6.65,7.1,6.57,7.1,38339012.0,268090254.0,1204142290.0,0.031839270423763624
2024-10-08,7.81,7.81,7.17,7.64,41364882.0,315933919.0,1204142290.0,0.03435215451157354
2024-10-09,7.5,7.5,6.92,6.94,27486861.0,200988928.0,1204142290.0,0.022826921060965313
2024-10-10,7.15,7.2,6.8,6.95,19158731.0,136500752.0,1204142290.0,0.01591068693385065
2024-10-11,6.95,6.98,6.51,6.59,15001977.0,101789282.0,1204142290.0,0.01245864141188829
2024-10-14,6.67,6.84,6.51,6.79,14447134.0,98075008.0,1204142290.0,0.011997862810714837
2024-10-15,6.75,6.97,6.67,6.68,13976388.0,96579041.0,1204142290.0,0.011606923962449653
2024-10-16,6.59,6.8,6.57,6.71,9999020.0,68087146.0,1204142290.0,0.008303852528923305
2024-10-17,6.74,6.95,6.68,6.71,14385901.0,99542719.0,1204142290.0,0.01194701084703204
2024-10-18,6.66,7.07,6.66,6.92,17574008.0,122536042.0,1204142290.0,0.014594627350892227
2024-10-21,6.97,7.07,6.87,6.97,16730996.0,118438902.0,1204142290.0,0.013894534008933446
2024-10-22,7.14,7.15,6.94,7.04,14651900.0,104451261.0,1204142290.0,0.012167914142439097
2024-10-23,7.04,7.08,6.95,6.97,14127800.0,100522563.0,1204142290.0,0.011732666577136827
2024-10-24,6.94,7.01,6.89,6.95,8486278.0,59739621.0,1204142290.0,0.007047570765079599
2024-10-25,7.65,7.65,7.65,7.65,9541700.0,74043592.0,1204142290.0,0.007924063525748273
2024-10-28,8.42,8.42,8.42,8.42,5927020.0,50616751.0,1204142290.0,0.004922192376450793
2024-10-29,9.25,9.25,9.25,9.25,11593812.0,108865895.0,1204142290.0,0.009628274080466022
2024-10-30,9.85,10.18,9.66,10.18,178366229.0,1813085746.0,1204142290.0,0.1481272026414752
2024-10-31,10.62,11.19,10.21,10.44,211388159.0,2320675822.0,1204142290.0,0.17555081384941643
