date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-01-13,21.52,21.99,20.98,21.82,1199594.0,25929765.0,100952037.0,0.011882811240351693
2025-01-14,21.38,22.9,21.38,22.75,1337769.0,30160009.0,100952037.0,0.01325153052632311
2025-01-15,22.66,22.83,22.01,22.31,978315.0,21889040.0,100952037.0,0.009690889149666192
2025-01-16,22.49,22.85,21.71,22.03,1152582.0,25609837.0,100952037.0,0.01141712474806229
2025-01-17,22.15,22.17,21.72,21.79,1121010.0,24562968.0,100952037.0,0.011104382173090772
2025-01-20,21.7,22.46,21.51,22.31,1240639.0,27471037.0,100952037.0,0.012289390455786444
2025-01-21,22.69,22.69,21.32,21.75,1277579.0,27743182.0,100952037.0,0.012655306796830657
2025-01-22,21.67,24.7,21.38,23.99,4708348.0,110698413.0,100952037.0,0.046639455130558685
2025-01-23,23.97,24.59,23.14,23.2,2839596.0,67850446.0,100952037.0,0.028128169419701754
2025-01-24,23.17,24.9,22.9,24.71,2741016.0,66286241.0,100952037.0,0.02715166609268122
2025-01-27,24.75,24.75,23.64,23.93,1890999.0,45560804.0,100952037.0,0.018731657688095982
2025-02-05,25.17,27.49,24.75,25.85,4958114.0,128564028.0,100952037.0,0.049113560729834506
2025-02-06,25.99,26.87,25.2,26.49,2648081.0,69574674.0,100952037.0,0.026231080409006506
2025-02-07,26.49,30.69,26.49,30.19,7783243.0,224684119.0,100952037.0,0.07709842447260376
2025-02-10,30.19,32.6,29.3,31.42,6761005.0,212678843.0,100952037.0,0.06697244751980587
2025-02-11,32.79,32.99,30.01,30.48,5486204.0,171671044.0,100952037.0,0.054344658741259474
2025-02-12,30.1,32.0,29.85,30.6,5442456.0,167767329.0,100952037.0,0.05391130443459997
2025-02-13,30.6,30.99,29.0,29.62,4724831.0,141321227.0,100952037.0,0.04680273068685083
2025-02-14,30.0,35.54,30.0,35.54,9169435.0,319408077.0,100952037.0,0.0908296184256292
2025-02-17,39.38,42.65,38.29,39.9,21473806.0,877523896.0,100952037.0,0.212712953974371
2025-02-18,37.02,38.35,35.01,35.31,12654656.0,462720024.0,100952037.0,0.12535315161595006
2025-02-19,35.38,40.26,34.5,38.47,11136454.0,417048432.0,100952037.0,0.11031430698124496
2025-02-20,38.47,42.5,37.57,40.24,11686421.0,473105547.0,100952037.0,0.11576211186308207
2025-02-21,39.0,44.0,38.17,41.27,8918278.0,363360374.0,100952037.0,0.08834173400582299
2025-02-24,40.1,41.69,38.68,39.11,7178911.0,284835389.0,100952037.0,0.07111209652956285
2025-02-25,37.02,40.78,37.02,38.13,5576890.0,217002938.0,100952037.0,0.055242966518843
2025-02-26,38.03,38.68,36.33,37.82,7358740.0,274458284.0,100952037.0,0.07289342759869225
2025-02-27,37.77,38.08,36.3,37.16,4711810.0,174703427.0,100952037.0,0.04667374864362569
2025-02-28,36.61,37.86,34.67,34.86,4823297.0,174113812.0,100952037.0,0.047778104764740904
2025-03-03,35.48,39.53,34.03,37.98,7455981.0,281936634.0,100952037.0,0.07385666720127698
2025-03-04,37.0,40.33,36.98,39.9,7092034.0,279897191.0,100952037.0,0.07025151954090832
2025-03-05,39.3,40.2,38.21,39.23,4135944.0,161452195.0,100952037.0,0.04096939618959843
2025-03-06,39.35,43.6,39.0,41.93,8322421.0,345831341.0,100952037.0,0.08243935682050675
2025-03-07,42.31,42.6,39.51,40.03,6101571.0,251374013.0,100952037.0,0.06044029601898969
2025-03-10,43.0,43.88,39.35,40.85,8162959.0,336889777.0,100952037.0,0.08085977502365801
2025-03-11,38.93,40.38,37.47,39.1,6206379.0,240603291.0,100952037.0,0.06147849200903197
2025-03-12,39.4,39.4,37.91,38.23,3391976.0,130248483.0,100952037.0,0.03359987674146684
2025-03-13,37.91,38.79,37.3,37.61,2837546.0,107604215.0,100952037.0,0.0281078627467418
2025-03-14,37.61,39.0,37.01,38.27,3868011.0,148131102.0,100952037.0,0.038315333845120925
2025-03-17,38.22,38.5,36.27,36.44,4312480.0,158447524.0,100952037.0,0.04271810780796825
2025-03-18,36.56,38.88,36.55,38.69,4844293.0,185099208.0,100952037.0,0.04798608471862732
2025-03-19,38.02,38.79,37.46,37.6,1841876.0,69653021.0,100952037.0,0.01824506027550489
2025-03-20,37.6,37.64,36.51,36.7,2149973.0,79427416.0,100952037.0,0.021296974918891435
2025-03-21,36.5,36.65,34.12,34.43,3298789.0,115031903.0,100952037.0,0.032676794822872175
2025-03-24,34.0,34.53,31.84,32.71,4194963.0,137714416.0,100952037.0,0.04155402035126839
2025-03-25,32.84,34.5,32.33,33.01,3293311.0,110089648.0,100952037.0,0.03262253143044553
2025-03-26,32.64,33.5,32.62,32.8,1620755.0,53408821.0,100952037.0,0.016054703284491427
2025-03-27,32.54,33.1,32.01,32.59,1492682.0,48690178.0,100952037.0,0.014786051320589005
2025-03-28,32.51,33.34,32.33,32.96,1600352.0,52594640.0,100952037.0,0.015852597407222203
2025-03-31,32.05,34.16,31.68,33.28,3185904.0,104277132.0,100952037.0,0.03155859054136768
