date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-01-13,99.08,104.36,99.03,101.2,6170434.0,645404310.0,553135812.0,0.011155368837337186
2025-01-14,101.52,106.41,100.15,105.43,7206992.0,770028249.0,553135812.0,0.013029335370532835
2025-01-15,105.43,105.43,101.62,101.92,6216933.0,658132549.0,553135812.0,0.011239433182822016
2025-01-16,102.94,105.33,101.05,102.74,5530406.0,584260498.0,553135812.0,0.00999827868675406
2025-01-17,102.49,103.56,100.94,102.22,4098238.0,428687028.0,553135812.0,0.007409099015270412
2025-01-20,103.15,106.03,102.55,105.05,5603056.0,601119091.0,553135812.0,0.010129620752163485
2025-01-21,105.53,108.67,103.48,107.99,6618931.0,721650131.0,553135812.0,0.01196619502191986
2025-01-22,107.16,107.69,105.62,107.1,4248936.0,464594475.0,553135812.0,0.007681542051375983
2025-01-23,108.5,108.94,105.57,105.96,5104774.0,558375014.0,553135812.0,0.009228789547258604
2025-01-24,105.23,110.78,104.95,108.16,7225149.0,803932680.0,553135812.0,0.013062160943576729
2025-01-27,108.16,108.29,105.67,105.93,3515387.0,383995586.0,553135812.0,0.00635537769158219
2025-02-05,107.86,113.03,106.54,111.17,8761431.0,995368949.0,553135812.0,0.015839565636368524
2025-02-06,110.31,122.29,110.31,122.29,13609826.0,1624016408.0,553135812.0,0.02460485418723892
2025-02-07,127.18,131.77,124.57,130.4,23047067.0,3012134635.0,553135812.0,0.04166619933116896
2025-02-10,130.4,130.5,124.25,126.91,16980556.0,2198784102.0,553135812.0,0.03069871021115516
2025-02-11,126.87,128.85,121.4,123.57,14641694.0,1862950299.0,553135812.0,0.026470341790128027
2025-02-12,123.04,129.17,121.91,127.2,13072676.0,1695447885.0,553135812.0,0.02363375452537143
2025-02-13,126.82,128.08,124.3,124.32,8277265.0,1070021124.0,553135812.0,0.014964254384599491
2025-02-14,123.68,129.39,123.5,127.3,9468854.0,1231062529.0,553135812.0,0.017118497473094366
2025-02-17,127.88,132.26,127.47,131.11,11912989.0,1587456648.0,553135812.0,0.02153718624170369
2025-02-18,128.97,129.84,125.93,126.08,8288553.0,1083871274.0,553135812.0,0.014984661669311694
2025-02-19,125.97,132.0,125.97,130.81,8161044.0,1085415925.0,553135812.0,0.014754141429555459
2025-02-20,130.22,131.06,128.19,129.44,6200015.0,821624530.0,553135812.0,0.01120884756599343
2025-02-21,129.83,133.54,126.93,131.13,8914273.0,1194939005.0,553135812.0,0.01611588475489994
2025-02-24,131.14,131.79,126.46,129.15,8214436.0,1087956887.0,553135812.0,0.01485066745235436
2025-02-25,127.77,134.29,126.57,130.66,9721043.0,1303398622.0,553135812.0,0.017574423476308925
2025-02-26,131.79,132.26,128.29,129.51,8358266.0,1108893125.0,553135812.0,0.015110694008002504
2025-02-27,130.32,130.32,125.24,127.59,7346670.0,958042315.0,553135812.0,0.013281855632229432
2025-02-28,126.74,130.27,120.27,120.75,9493419.0,1206333211.0,553135812.0,0.017162907904433422
2025-03-03,121.07,123.89,119.1,120.23,6240686.0,775916066.0,553135812.0,0.011282375620257254
2025-03-04,119.1,121.37,118.27,120.22,3689325.0,454287027.0,553135812.0,0.00666983572562465
2025-03-05,120.22,121.54,118.51,119.97,3484272.0,427223793.0,553135812.0,0.006299125683802227
2025-03-06,120.97,124.07,120.45,121.83,6460421.0,807830533.0,553135812.0,0.011679628872049963
2025-03-07,121.04,122.28,118.64,119.58,6109469.0,753249166.0,553135812.0,0.011045151782723481
2025-03-10,119.79,122.11,119.21,121.48,5022699.0,620230188.0,553135812.0,0.009080408266894135
2025-03-11,119.94,122.18,117.78,119.31,5841334.0,714363375.0,553135812.0,0.010560397416466681
2025-03-12,121.24,124.86,120.25,121.11,7031078.0,881011875.0,553135812.0,0.012711304976941179
2025-03-13,120.57,121.05,116.85,117.24,5300147.0,643663115.0,553135812.0,0.009581999366188209
2025-03-14,117.26,122.24,116.63,121.05,6319167.0,778708554.0,553135812.0,0.011424259400510485
2025-03-17,118.64,118.89,115.51,118.6,8289611.0,997055749.0,553135812.0,0.014986574400284898
2025-03-18,118.61,119.19,115.54,117.14,8569118.0,1025243845.0,553135812.0,0.015491887912692227
2025-03-19,117.05,118.77,113.74,116.27,6058197.0,720628069.0,553135812.0,0.01095245845336805
2025-03-20,115.39,116.85,114.8,115.44,3687286.0,436902007.0,553135812.0,0.0066661494699967105
2025-03-21,115.22,116.27,112.26,112.65,5006752.0,583537762.0,553135812.0,0.00905157809597763
2025-03-24,112.27,114.08,111.81,113.97,4641116.0,537037527.0,553135812.0,0.008390554180932331
2025-03-25,113.92,115.55,111.98,112.26,3537497.0,408913091.0,553135812.0,0.00639534979159874
2025-03-26,111.62,112.64,110.8,111.4,3611086.0,412300920.0,553135812.0,0.006528389450943741
2025-03-27,110.74,112.87,110.6,111.68,3351090.0,384165432.0,553135812.0,0.006058349373336182
2025-03-28,111.19,112.84,110.32,110.39,3147961.0,358511023.0,553135812.0,0.005691117681601133
2025-03-31,109.31,111.28,108.28,110.22,3712963.0,416409802.0,553135812.0,0.006712570257519323
2025-04-01,110.21,110.51,108.85,108.94,2859086.0,320869191.0,553135812.0,0.005168868003071911
2025-04-02,108.24,109.06,106.89,107.77,3982377.0,439517583.0,553135812.0,0.007199636894962064
2025-04-03,106.24,107.77,102.99,103.8,6962898.0,747644177.0,553135812.0,0.01258804410949982
2025-04-07,93.44,97.62,93.42,93.42,6507624.0,630146784.0,553135812.0,0.011764965961017906
2025-04-08,92.74,93.96,88.83,92.68,9933530.0,932199033.0,553135812.0,0.01795857325542321
2025-04-09,91.27,95.57,90.79,94.68,7453805.0,717201581.0,553135812.0,0.013475542241694522
2025-04-10,97.62,100.04,97.21,97.79,6095611.0,615131153.0,553135812.0,0.011020098261148204
2025-04-11,96.68,99.5,96.54,98.48,4579133.0,459613278.0,553135812.0,0.008278496710316056
2025-04-14,100.24,101.29,99.23,99.59,3836109.0,392768601.0,553135812.0,0.00693520274185393
2025-04-15,99.38,100.08,97.53,97.88,3180450.0,320212983.0,553135812.0,0.005749853708622287
2025-04-16,97.5,97.84,95.18,96.93,3575349.0,352799047.0,553135812.0,0.00646378144830731
2025-04-17,96.93,97.9,96.49,97.2,3598841.0,354224814.0,553135812.0,0.006506252030559178
2025-04-18,97.83,99.41,96.39,99.21,4789920.0,475062001.0,553135812.0,0.0086595731031785
2025-04-21,99.28,100.95,98.32,100.49,4981183.0,503736525.0,553135812.0,0.009005352558875721
2025-04-22,100.49,100.79,96.82,98.31,9705044.0,964499154.0,553135812.0,0.0175454992959306
2025-04-23,99.51,101.17,97.93,99.89,7671430.0,775865055.0,553135812.0,0.01386898087878642
2025-04-24,102.55,104.15,101.49,101.94,8891232.0,923389202.0,553135812.0,0.016074229523941944
2025-04-25,102.67,106.37,102.27,104.2,6693207.0,707065306.0,553135812.0,0.012100476690885457
2025-04-28,104.21,104.71,101.98,102.17,4065120.0,423051727.0,553135812.0,0.007349225835336078
2025-04-29,101.58,103.46,101.29,101.83,3685567.0,380383032.0,553135812.0,0.006663041734133822
2025-04-30,102.01,103.64,101.33,103.02,4145900.0,430519634.0,553135812.0,0.007495265918526353
2025-05-06,104.74,106.07,103.61,105.86,5522385.0,586894544.0,553135812.0,0.00998377772726818
2025-05-07,107.52,107.69,103.77,105.15,5260553.0,562084714.0,553135812.0,0.009510418392508638
2025-05-08,104.11,105.94,104.11,105.5,3223203.0,343894057.0,553135812.0,0.005827145757107479
2025-05-09,105.1,105.7,103.57,104.08,2684997.0,283382595.0,553135812.0,0.0048541369800153165
