date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,20.57,21.13,20.06,20.85,2783800.0,59455737.0,175573399.0,0.01585547705891369
2024-07-02,20.78,20.86,20.25,20.42,2200914.0,46935541.0,175573399.0,0.012535577784194974
2024-07-03,20.43,20.44,19.38,19.42,2647598.0,54170658.0,175573399.0,0.015079721729372
2024-07-04,19.44,19.69,18.88,19.05,1869600.0,37393465.0,175573399.0,0.010648537937116545
2024-07-05,19.12,19.39,18.67,19.29,1837900.0,36236362.0,175573399.0,0.010467986668071512
2024-07-08,19.26,19.31,18.58,18.71,1939000.0,37891214.0,175573399.0,0.011043814216981697
2024-07-09,18.66,19.6,18.42,19.41,2726600.0,53808380.0,175573399.0,0.015529687387324546
2024-07-10,19.49,19.49,18.54,18.67,3615855.0,70885677.0,175573399.0,0.020594549177691775
2024-07-11,19.04,19.29,18.78,19.16,2174900.0,43181679.0,175573399.0,0.012387411831105463
2024-07-12,19.11,19.43,18.76,19.2,2214800.0,44043864.0,175573399.0,0.012614667213909778
2024-07-15,19.04,19.07,18.22,18.49,2777800.0,53530109.0,175573399.0,0.015821303317138605
2024-07-16,18.46,18.57,18.0,18.11,2918900.0,55252979.0,175573399.0,0.016624955811216025
2024-07-17,18.28,18.36,17.92,17.93,2340401.0,44189345.0,175573399.0,0.013330043237358525
2024-07-18,17.8,18.22,17.57,18.03,1887100.0,35138641.0,175573399.0,0.01074821135062721
2024-07-19,17.92,18.2,17.74,18.07,1743200.0,32644025.0,175573399.0,0.009928611110388083
2024-07-22,17.96,18.43,17.8,18.34,1517420.0,28846014.0,175573399.0,0.008642653207391628
2024-07-23,18.36,18.42,17.55,17.55,2074900.0,38461520.0,175573399.0,0.011817849468187376
2024-07-24,17.67,17.71,16.93,16.97,2479656.0,44413284.0,175573399.0,0.014123187305840106
2024-07-25,16.94,17.66,16.85,17.28,2288600.0,40928457.0,175573399.0,0.013035004237743326
2024-07-26,17.3,18.07,17.15,17.84,2592800.0,47857413.0,175573399.0,0.014767612945740145
2024-07-29,18.13,18.16,17.47,17.56,1999500.0,36744197.0,175573399.0,0.011388399446547138
2024-07-30,17.5,17.71,17.13,17.51,1421800.0,25765555.0,175573399.0,0.008098037675969354
