date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-01-13,4.78,4.93,4.64,4.86,4774400.0,22921995.0,210652704.0,0.022664793327314706
2025-01-14,4.9,5.32,4.9,5.25,10194762.0,52295603.0,210652704.0,0.04839606521262599
2025-01-15,5.27,5.31,5.18,5.23,5297636.0,27762657.0,210652704.0,0.025148673144969456
2025-01-16,5.32,5.38,5.16,5.2,4628500.0,24332815.0,210652704.0,0.021972184131090006
2025-01-17,5.2,5.26,5.11,5.11,2858100.0,14723759.0,210652704.0,0.013567829634885674
2025-01-20,5.18,5.34,5.09,5.3,5703900.0,29995598.0,210652704.0,0.027077269323825058
2025-01-21,5.3,5.35,5.13,5.19,4494300.0,23363802.0,210652704.0,0.021335116590765434
2025-01-22,5.14,5.19,5.02,5.13,4569300.0,23378385.0,210652704.0,0.0216911528465355
2025-01-23,5.27,5.61,5.18,5.22,9281163.0,49209548.0,210652704.0,0.044059073649488974
2025-01-24,5.21,5.33,5.1,5.32,6879060.0,35786912.0,210652704.0,0.03265593020823507
2025-01-27,5.28,5.38,5.24,5.31,5539426.0,29556085.0,210652704.0,0.02629648656207138
2025-02-05,5.36,5.55,5.36,5.52,6363800.0,34814765.0,210652704.0,0.030209913659593943
2025-02-06,5.53,5.59,5.43,5.54,5636700.0,31027789.0,210652704.0,0.02675826083865508
2025-02-07,5.55,5.73,5.52,5.7,7622400.0,42894008.0,210652704.0,0.036184676746423346
2025-02-10,5.71,5.82,5.69,5.79,5328057.0,30698043.0,210652704.0,0.02529308619745987
2025-02-11,5.79,5.8,5.66,5.74,4085100.0,23312208.0,210652704.0,0.019392582779283952
2025-02-12,5.75,5.77,5.64,5.69,3756200.0,21372166.0,210652704.0,0.01783124511898029
2025-02-13,5.7,5.72,5.63,5.65,3397531.0,19262879.0,210652704.0,0.016128589548036372
2025-02-14,5.63,6.18,5.63,6.06,18481671.0,110975842.0,210652704.0,0.08773526590952281
2025-02-17,6.06,6.68,6.02,6.52,26001590.0,167139534.0,210652704.0,0.12343344996891187
2025-02-18,6.4,6.85,6.38,6.43,22584777.0,149442930.0,210652704.0,0.10721332587309204
2025-02-19,6.48,6.99,6.4,6.85,20348561.0,138631296.0,210652704.0,0.09659767291665053
2025-02-20,6.88,7.02,6.73,6.86,15730354.0,107783659.0,210652704.0,0.0746743512013024
2025-02-21,6.96,7.15,6.83,6.89,16277901.0,113561655.0,210652704.0,0.0772736389844775
2025-02-24,6.89,8.27,6.59,8.27,38476124.0,289227451.0,210652704.0,0.18265193500673033
2025-02-25,8.19,8.35,7.6,7.73,41878169.0,331299276.0,210652704.0,0.198801953190214
2025-02-26,7.9,9.16,7.75,8.4,48821861.0,409246556.0,210652704.0,0.23176470120222145
2025-02-27,8.5,8.76,8.2,8.38,34972049.0,296854494.0,210652704.0,0.16601756510089707
2025-02-28,8.8,8.8,7.63,7.68,26994560.0,215905302.0,210652704.0,0.12814722758080524
2025-03-03,7.58,7.82,7.26,7.37,25902756.0,193780179.0,210652704.0,0.12296427013820815
2025-03-04,7.3,7.71,7.16,7.5,16146200.0,121823184.0,210652704.0,0.0766484345721952
2025-03-05,7.47,8.22,7.35,7.99,24555892.0,190691269.0,210652704.0,0.11657050459698823
2025-03-06,8.0,9.07,8.0,8.6,32200200.0,275083869.0,210652704.0,0.15285918190729705
2025-03-07,8.57,8.83,8.38,8.57,22649560.0,194040907.0,210652704.0,0.10752086049652608
2025-03-10,8.89,9.16,8.3,8.47,19268261.0,166971010.0,210652704.0,0.0914693266885385
2025-03-11,8.34,8.66,8.15,8.36,16308962.0,135695517.0,210652704.0,0.07742109021301716
2025-03-12,8.35,8.44,8.12,8.13,11178300.0,92222811.0,210652704.0,0.05306506770499372
2025-03-13,8.13,8.15,7.45,7.52,16259100.0,125030583.0,210652704.0,0.07718438781588106
2025-03-14,7.68,8.0,7.51,7.9,18287100.0,141788222.0,210652704.0,0.08681160817190364
2025-03-17,7.9,7.97,7.61,7.8,11992962.0,93263914.0,210652704.0,0.05693239048096909
2025-03-18,7.8,7.85,7.55,7.67,9922537.0,76099868.0,210652704.0,0.047103772282932575
2025-03-19,7.68,8.09,7.59,7.77,12911099.0,100978113.0,210652704.0,0.06129092461115524
2025-03-20,7.9,7.92,7.57,7.68,9535300.0,73797541.0,210652704.0,0.0452655001285908
2025-03-21,7.69,7.7,7.26,7.34,13041900.0,96456951.0,210652704.0,0.061911856588368314
2025-03-24,7.47,7.49,6.86,7.05,11427300.0,81121449.0,210652704.0,0.054247108074150334
2025-03-25,7.06,7.14,6.83,6.91,7685300.0,53657607.0,210652704.0,0.03648327248626251
