date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,38.53,38.84,36.86,37.6,1679536.0,63940364.0,13532102.0,0.12411493794533916
2024-07-02,38.02,38.03,36.55,37.04,1383511.0,51734720.0,13532102.0,0.10223917910166506
2024-07-03,36.8,36.8,35.46,36.03,1260111.0,45977214.0,13532102.0,0.09312012280132088
2024-07-04,36.03,36.46,34.68,34.88,1245500.0,44570300.0,13532102.0,0.09204039402008646
2024-07-05,34.59,35.74,34.08,35.62,1157600.0,40992922.0,13532102.0,0.08554472911894989
2024-07-08,35.27,35.49,34.46,34.56,853939.0,30196553.0,13532102.0,0.06310468248022369
2024-07-09,34.56,35.54,34.2,35.44,980338.0,34915229.0,13532102.0,0.07244535993003895
2024-07-10,35.43,35.77,35.09,35.52,821766.0,29533045.0,13532102.0,0.06072715088904887
2024-07-11,36.04,36.91,35.74,36.24,1424449.0,52390681.0,13532102.0,0.1052644297242217
2024-07-12,36.06,36.21,34.97,34.97,1117400.0,40266464.0,13532102.0,0.08257401547815706
2024-07-15,34.68,35.4,34.66,35.13,624337.0,22160817.0,13532102.0,0.0461374736903402
2024-07-16,34.75,37.22,34.69,37.06,2160557.0,79210436.0,13532102.0,0.1596615958112051
2024-07-17,36.68,37.03,35.35,35.35,1500074.0,54404498.0,13532102.0,0.11085299238802664
2024-07-18,34.65,38.0,33.1,37.8,3183493.0,116474955.0,13532102.0,0.23525487762359462
2024-07-19,36.93,38.13,36.67,37.69,1752761.0,66604856.0,13532102.0,0.1295261445708878
2024-07-22,37.43,39.27,37.12,38.91,2200724.0,86136929.0,13532102.0,0.1626298708064719
2024-07-23,39.17,39.47,37.31,38.41,2814286.0,109272436.0,13532102.0,0.20797108978339063
2024-07-24,37.86,39.81,37.56,39.49,2989023.0,118348102.0,13532102.0,0.2208838656403861
2024-07-25,38.72,41.05,38.36,40.11,2752288.0,111556167.0,13532102.0,0.20338953992513506
2024-07-26,38.92,40.49,38.92,40.08,1813337.0,72580749.0,13532102.0,0.13400261097647653
2024-07-29,39.99,41.46,39.22,40.72,1982596.0,81999523.0,13532102.0,0.146510571676152
2024-07-30,41.99,41.99,38.19,39.26,2514694.0,99970498.0,13532102.0,0.18583173552785812
2024-07-31,38.43,40.19,37.76,38.92,2354812.0,92283236.0,13532102.0,0.1740167196493198
2024-08-01,38.53,39.5,38.28,38.51,1433359.0,56365952.0,13532102.0,0.10592286401624817
2024-08-02,38.04,39.09,38.02,38.71,1515648.0,59399721.0,13532102.0,0.1120038852796114
2024-08-05,38.52,39.69,38.23,38.58,1289137.0,50781173.0,13532102.0,0.09526509628733215
2024-08-06,39.11,39.33,38.44,39.08,838681.0,32945936.0,13532102.0,0.06197714146700934
2024-08-07,38.8,39.91,38.25,38.55,1072537.0,42337412.0,13532102.0,0.07925871383470211
2024-08-08,38.54,38.86,38.02,38.18,738000.0,28661898.0,13532102.0,0.05453698176380876
2024-08-09,37.62,38.24,37.46,37.97,1018880.0,38983345.0,14271000.0,0.07139513699110084
2024-08-12,37.93,37.93,33.37,34.75,3453961.0,122943252.0,14271000.0,0.2420265573540747
2024-08-13,33.79,35.51,33.79,34.95,1561887.0,54984305.0,14271000.0,0.10944481816270758
2024-08-14,35.08,36.12,34.93,35.02,1074940.0,38600098.0,14271000.0,0.07532338308457712
2024-08-15,35.14,35.43,34.7,34.87,774391.0,27430825.0,14271000.0,0.05426326115899376
2024-08-16,34.97,37.12,34.87,36.66,1431580.0,52348870.0,14271000.0,0.10031392334104128
2024-08-19,36.55,36.83,35.79,36.46,775167.0,28517101.0,14271000.0,0.05431763716628127
2024-08-20,36.52,37.64,36.2,37.09,800714.0,30025126.0,14271000.0,0.056107771004134256
2024-08-21,37.05,37.37,36.38,36.55,520773.0,19414787.0,14271000.0,0.03649169644734076
2024-08-22,36.53,37.52,36.14,36.37,539393.0,20002165.0,14271000.0,0.03779644033354355
2024-08-23,35.99,36.55,35.57,36.39,487831.0,17837762.0,14271000.0,0.034183378880246654
2024-08-26,36.57,37.26,35.98,36.9,375759.0,13919144.0,14271000.0,0.026330250157662393
2024-08-27,36.91,36.91,35.8,35.81,438836.0,16065155.0,14271000.0,0.030750192698479433
2024-08-28,35.78,36.83,35.71,36.55,578535.0,21356516.0,14271000.0,0.040539205381542986
2024-08-29,36.75,37.15,36.21,36.43,622038.0,22960546.0,14271000.0,0.043587555181837295
2024-08-30,36.45,36.98,36.06,36.67,1119578.0,41426411.0,14271000.0,0.07845126480274683
2024-09-02,36.49,36.88,35.83,36.0,1041268.0,38404656.0,14271000.0,0.07296391283021512
