date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,8.72,8.79,8.51,8.72,3516480.0,30944190.0,260545231.0,0.013496620093575998
2024-07-02,8.64,8.75,8.52,8.54,3721300.0,32604353.0,260545231.0,0.014282740795973348
2024-07-03,8.47,8.55,8.34,8.37,3589300.0,30751275.0,260545231.0,0.013776110912580856
2024-07-04,8.38,8.47,8.11,8.2,3791800.0,31901207.0,260545231.0,0.014553327210967066
2024-07-05,8.16,8.27,8.03,8.2,3098200.0,25654954.0,260545231.0,0.011891217460050152
2024-07-08,8.19,8.19,7.97,8.05,4122800.0,33855857.0,260545231.0,0.015823740024625513
2024-07-09,8.05,8.3,7.87,8.28,5285400.0,43784840.0,260545231.0,0.02028592110365666
2024-07-10,8.7,8.7,8.1,8.38,12277620.0,105417798.0,260545231.0,0.047122796885888885
2024-07-11,8.46,8.68,8.41,8.59,7916750.0,69052305.0,260545231.0,0.030385319161723594
2024-07-12,8.61,8.88,8.55,8.74,5592580.0,49152846.0,260545231.0,0.02146491025199383
2024-07-15,8.73,8.78,8.39,8.41,3953400.0,33842702.0,260545231.0,0.015173565007605147
2024-07-16,8.42,8.42,8.17,8.33,3542600.0,29537864.0,260545231.0,0.013596871400804875
2024-07-17,8.33,8.34,8.1,8.12,2992500.0,24591163.0,260545231.0,0.011485529742818436
2024-07-18,8.13,8.17,7.94,8.11,3264600.0,26466038.0,260545231.0,0.012529878161538869
2024-07-19,8.09,8.22,8.03,8.16,2706000.0,22223157.0,260545231.0,0.010385912609546095
2024-07-22,8.22,8.26,8.05,8.12,2947700.0,24096947.0,260545231.0,0.011313582630879166
2024-07-23,8.14,8.18,7.86,7.86,3129400.0,25347208.0,260545231.0,0.012010966341579285
2024-07-24,7.87,7.93,7.71,7.73,3852700.0,30224554.0,260545231.0,0.014787067816259512
2024-07-25,7.71,7.85,7.56,7.71,4109400.0,31819107.0,260545231.0,0.01577230941525082
2024-07-26,7.78,8.26,7.71,8.13,5323092.0,43032195.0,260545231.0,0.020430586963996283
2024-07-29,8.2,8.2,7.99,8.11,2690300.0,21869105.0,260545231.0,0.010325654358263806
2024-07-30,8.1,8.22,7.96,8.09,2858600.0,23277246.0,260545231.0,0.010971607459589234
