date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-01,2.57,2.63,2.56,2.62,21364085.0,55449586.0,7213555890.0,0.0029616579292906817
2024-07-02,2.62,2.63,2.59,2.61,22193640.0,57916090.0,7213555890.0,0.0030766573848504553
2024-07-03,2.61,2.63,2.59,2.59,16363100.0,42628255.0,7213555890.0,0.002268381953300427
2024-07-04,2.6,2.61,2.54,2.56,22264180.0,57273740.0,7213555890.0,0.0030864361958939505
2024-07-05,2.55,2.58,2.53,2.57,17947900.0,45895150.0,7213555890.0,0.0024880794262481273
2024-07-08,2.59,2.59,2.49,2.5,24050360.0,60515234.0,7213555890.0,0.0033340505524245686
2024-07-09,2.49,2.53,2.45,2.52,28135548.0,70200442.0,7213555890.0,0.003900371526753361
2024-07-10,2.52,2.56,2.51,2.53,19422732.0,49307917.0,7213555890.0,0.002692532267882657
2024-07-11,2.56,2.62,2.54,2.61,27433329.0,71193948.0,7213555890.0,0.0038030243916222016
2024-07-12,2.61,2.61,2.58,2.59,17196500.0,44649239.0,7213555890.0,0.002383914433079966
2024-07-15,2.59,2.61,2.55,2.6,26211395.0,67723316.0,7213555890.0,0.003633630264976016
2024-07-16,2.59,2.6,2.55,2.56,19210700.0,49336980.0,7213555890.0,0.0026631387200633447
2024-07-17,2.57,2.57,2.54,2.56,13924840.0,35563441.0,7213555890.0,0.0019303711251899651
2024-07-18,2.54,2.57,2.52,2.56,18404540.0,46812091.0,7213555890.0,0.002551382463884951
2024-07-19,2.55,2.57,2.54,2.55,20340660.0,51983049.0,7213555890.0,0.00281978268556813
2024-07-22,2.55,2.59,2.54,2.55,23264050.0,59656022.0,7213555890.0,0.0032250460597734415
2024-07-23,2.55,2.57,2.51,2.51,15941380.0,40498374.0,7213555890.0,0.002209919801425424
2024-07-24,2.51,2.53,2.48,2.51,20868700.0,52332231.0,7213555890.0,0.0028929837542299823
2024-07-25,2.5,2.56,2.49,2.52,18540000.0,46768646.0,7213555890.0,0.0025701609972554047
2024-07-26,2.52,2.59,2.52,2.59,23797646.0,61021406.0,7213555890.0,0.0032990173449671573
2024-07-29,2.6,2.64,2.58,2.62,19466167.0,50948431.0,7213555890.0,0.00269855357008955
2024-07-30,2.63,2.65,2.6,2.63,22465666.0,59072936.0,7213555890.0,0.0031143677740327314
2024-07-31,2.63,2.69,2.61,2.68,32378500.0,86317842.0,7213555890.0,0.004488562990810903
2024-08-01,2.69,2.71,2.66,2.68,25653091.0,68914874.0,7213555890.0,0.003556233761987252
2024-08-02,2.67,2.7,2.66,2.67,22358960.0,59985634.0,7213555890.0,0.003099575346882077
2024-08-05,2.66,2.69,2.61,2.63,29247120.0,77622280.0,7213555890.0,0.004054466402699487
2024-08-06,2.63,2.68,2.62,2.65,28577500.0,75675871.0,7213555890.0,0.003961638398007893
2024-08-07,2.65,2.66,2.62,2.64,22847360.0,60204915.0,7213555890.0,0.003167281206162527
2024-08-08,2.65,2.66,2.61,2.64,17853800.0,47066385.0,7213555890.0,0.002475034542222144
2024-08-09,2.64,2.67,2.62,2.63,20883334.0,55277386.0,7213555890.0,0.0028950124347064564
2024-08-12,2.62,2.65,2.62,2.63,13641040.0,35904274.0,7213555890.0,0.0018910285312837578
2024-08-13,2.63,2.65,2.61,2.65,14356240.0,37830804.0,7213555890.0,0.0019901751949966523
2024-08-14,2.65,2.65,2.61,2.62,17500401.0,46069270.0,7213555890.0,0.0024260435861127015
2024-08-15,2.62,2.67,2.61,2.65,19890061.0,52633663.0,7213555890.0,0.0027573170989876397
2024-08-16,2.65,2.67,2.63,2.64,19094300.0,50598033.0,7213555890.0,0.0026470024341906082
2024-08-19,2.63,2.67,2.62,2.64,16856320.0,44643425.0,7213555890.0,0.002336755998989009
2024-08-20,2.66,2.68,2.58,2.59,27429380.0,71735868.0,7213555890.0,0.003802476950102344
2024-08-21,2.6,2.6,2.55,2.56,15121916.0,38910127.0,7213555890.0,0.0020963192398582775
2024-08-22,2.56,2.59,2.55,2.57,18056752.0,46443997.0,7213555890.0,0.002503169348841075
2024-08-23,2.58,2.58,2.53,2.55,14788900.0,37710786.0,7213555890.0,0.0020501539359390752
2024-08-26,2.56,2.59,2.54,2.58,15798172.0,40620807.0,7213555890.0,0.002190067179198081
2024-08-27,2.58,2.58,2.52,2.54,15356666.0,39149145.0,7213555890.0,0.002128862135980484
2024-08-28,2.54,2.56,2.51,2.53,13061700.0,33114998.0,7213555890.0,0.001810715852095519
2024-08-29,2.53,2.56,2.51,2.53,19377466.0,49124336.0,7213555890.0,0.0026862571380174057
2024-08-30,2.53,2.62,2.51,2.57,26179900.0,67334002.0,7213555890.0,0.003629264179722048
2024-09-02,2.58,2.58,2.53,2.53,21325010.0,54519469.0,7213555890.0,0.002956241044664589
2024-09-03,2.54,2.56,2.52,2.53,17109380.0,43454043.0,7213555890.0,0.0023718371716948045
2024-09-04,2.53,2.56,2.52,2.54,14498050.0,36808959.0,7213555890.0,0.0020098340154400605
2024-09-05,2.55,2.56,2.51,2.52,18337840.0,46345363.0,7213555890.0,0.0025421359839217935
2024-09-06,2.53,2.53,2.47,2.47,18400362.0,45832697.0,7213555890.0,0.0025508032765793128
2024-09-09,2.46,2.48,2.41,2.43,29740138.0,72769124.0,7213555890.0,0.004122812445555198
2024-09-10,2.44,2.49,2.41,2.47,23786576.0,58293013.0,7213555890.0,0.0032974827342746216
2024-09-11,2.46,2.5,2.44,2.47,17212052.0,42500251.0,7213555890.0,0.002386070373955334
2024-09-12,2.48,2.52,2.47,2.5,18588138.0,46494588.0,7213555890.0,0.0025768342664078256
2024-09-13,2.52,2.55,2.5,2.52,22695861.0,57438089.0,7213555890.0,0.0031462792201364647
2024-09-18,2.54,2.59,2.51,2.58,24740281.0,62958672.0,7213555890.0,0.003429692841819792
2024-09-19,2.59,2.62,2.56,2.61,24978402.0,64705710.0,7213555890.0,0.0034627030525440344
2024-09-20,2.61,2.66,2.59,2.65,27344496.0,71945649.0,7213555890.0,0.003790709660669171
2024-09-23,2.65,2.66,2.59,2.6,23505600.0,61527247.0,7213555890.0,0.003258531625517079
2024-09-24,2.61,2.7,2.61,2.68,33180400.0,88264816.0,7213555890.0,0.004599728692197046
2024-09-25,2.71,2.79,2.7,2.74,38968912.0,107061529.0,7213555890.0,0.005402177870975087
2024-09-26,2.75,2.8,2.72,2.8,37472960.0,103254515.0,7213555890.0,0.0051947972083987
2024-09-27,2.83,2.88,2.81,2.87,37589420.0,107102476.0,7213555890.0,0.0052109418119445665
2024-09-30,2.97,3.12,2.96,3.07,107796701.0,328957562.0,7213555890.0,0.014943628724002303
2024-10-08,3.35,3.38,3.04,3.14,166386224.0,532278047.0,7213555890.0,0.023065770410215816
2024-10-09,3.13,3.14,2.89,2.95,126530702.0,379637198.0,7213555890.0,0.017540683669673488
2024-10-10,2.95,3.13,2.92,3.03,88667488.0,267981859.0,7213555890.0,0.012291786374445073
2024-10-11,3.04,3.09,2.98,3.02,51142815.0,155237979.0,7213555890.0,0.007089820302203273
2024-10-14,3.03,3.05,2.97,3.02,53648572.0,161598181.0,7213555890.0,0.00743718809670164
2024-10-15,3.02,3.06,2.96,2.96,53520144.0,161223192.0,7213555890.0,0.007419384394622054
2024-10-16,2.93,3.11,2.93,3.07,98465589.0,299958531.0,7213555890.0,0.013650076398035643
2024-10-17,3.08,3.12,2.99,2.99,90978240.0,277229767.0,7213555890.0,0.012612121038130614
2024-10-18,2.99,3.09,2.98,3.05,77837090.0,236202329.0,7213555890.0,0.010790391200531753
2024-10-21,3.05,3.08,3.02,3.04,59753420.0,182180405.0,7213555890.0,0.008283490266268666
2024-10-22,3.02,3.11,3.02,3.11,61506717.0,189608523.0,7213555890.0,0.008526546122040235
2024-10-23,3.11,3.17,3.07,3.16,63478480.0,199220800.0,7213555890.0,0.008799887457446455
2024-10-24,3.15,3.19,3.12,3.16,42675291.0,134312171.0,7213555890.0,0.005915985354623766
2024-10-25,3.16,3.19,3.14,3.16,47442511.0,150007853.0,7213555890.0,0.006576854982959035
2024-10-28,3.18,3.48,3.17,3.48,159500514.0,542436844.0,7213555890.0,0.02211121899271789
2024-10-29,3.6,3.6,3.39,3.41,201011242.0,700016891.0,7213555890.0,0.027865763441114754
2024-10-30,3.38,3.42,3.31,3.35,97175965.0,325336732.0,7213555890.0,0.013471298549819651
2024-10-31,3.37,3.6,3.33,3.49,133768910.0,464000342.0,7213555890.0,0.018544101139556013
