code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200
002237,恒邦股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,14.43,14.96,15.02,14.67,23.33,10.98,31.42,-38.15,4.79,15.53,525955652.0,36046061.0,119.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,4,{'stage2_core_count': 4},0,29.98,中报,2026-08-31,"[31.44, 48.28, 73.37]","[22.63, 20.23, 17.61]","[0.72, 0.55, 0.55]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-1.6%）; 成交量萎缩; 价格波动收窄,1.06,0.46,24.92,-1.65
002256,兆新股份,D 水电煤气,深圳主板,True,纯筑底股,2026-06-18,4.02,4.43,3.98,3.74,5.75,2.21,81.9,-30.09,-10.47,6.63,285365540.0,70339451.0,118.7,"{'corrected_25pct': True, 'ma200_flattening': False, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '柄部周期异常(28天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,8,False,False,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.False_, 'is_high_quality_transition': np.False_, 'ma200_turning_up': False, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(0)}",0,179.46,中报,2026-08-31,"[34.45, 43.4, 22.18]","[-12.45, -18.91, 375.36]","[1.8, 9.0, 12.0]",SEPA Stage 1: 从高点回调 ≥20%; 贴近MA200（+7.5%）; 成交量萎缩; 价格波动收窄; 业绩加速,5.65,0.59,22.86,7.48
002170,芭田股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,10.82,12.33,12.28,11.76,14.49,9.05,19.56,-25.33,-9.08,-1.01,228545047.0,20957501.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,11.5,中报,2026-08-31,"[56.5, 52.62, 19.42]","[235.13, 122.48, 60.25]","[18.05, 18.04, 20.62]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-8.0%）; 成交量萎缩; 价格波动收窄,1.53,0.45,12.93,-7.96
002176,江特电机,C 制造业,深圳主板,True,基础过渡态,2026-06-18,11.1,12.41,10.85,10.58,16.97,6.8,63.24,-34.59,-12.8,21.98,1324214976.0,117927364.0,116.53,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '柄部周期异常(33天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 33.93, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [16.51, 18.99, 33.93], 'vcp_vols': [80514644.8, 67300030.18, 145834072.08], 'vcp_resistance': 16.09}",False,0,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,,中报,2026-08-31,"[14.62, -7.01, -13.53]",,"[-8.05, -19.1, -41.57]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+4.9%）; 价格波动收窄; Stage1末期→即将进入Stage2,3.31,0.98,24.43,4.93
002202,金风科技,C 制造业,深圳主板,True,纯筑底股,2026-06-18,22.49,24.67,23.61,21.11,37.03,9.08,147.69,-39.27,-9.06,37.22,3248126040.0,144135199.0,111.35,"{'corrected_25pct': True, 'ma200_flattening': False, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 25.83, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [29.35, 27.17, 25.83], 'vcp_vols': [396815851.05, 268510438.47, 142371334.28], 'vcp_resistance': 28.49}",False,3,False,False,False,6,{'stage2_core_count': 6},0,31.42,中报,2026-08-31,"[34.34, 28.79, 63.48]","[51.29, 62.93, 50.83]","[5.85, 4.14, 6.51]",SEPA Stage 1: 从高点回调 ≥20%; 贴近MA200（+6.5%）; 成交量萎缩; 价格波动收窄,6.57,0.43,21.54,6.52
002112,三变科技,C 制造业,深圳主板,True,纯筑底股,2026-06-18,17.57,19.71,19.17,17.73,28.55,11.76,49.4,-38.46,-6.54,32.8,313845117.0,18129666.0,106.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,5,{'stage2_core_count': 5},0,128.72,中报,2026-08-31,"[-16.91, -13.96, 91.17]","[-48.84, -88.46, 12.28]","[3.24, 0.74, 4.1]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-0.9%）; 成交量萎缩; 业绩加速,2.62,0.31,25.23,-0.93
002154,报 喜 鸟,C 制造业,深圳主板,True,纯筑底股,2026-06-18,3.88,3.92,3.84,3.84,4.82,3.36,15.48,-19.5,-5.37,4.58,73318593.0,18880301.0,105.59,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '柄部周期异常(26天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,13,False,False,False,6,{'stage2_core_count': 6},0,16.15,中报,2026-08-31,"[-1.59, 0.31, 10.46]","[-43.53, -32.62, 37.64]","[7.02, 6.78, 16.5]",SEPA Stage 1: MA200 走平; 贴近MA200（+1.0%）; 价格波动收窄; 业绩加速,0.8,0.95,12.77,0.97
002136,安 纳 达,C 制造业,深圳主板,True,纯筑底股,2026-06-18,13.04,13.73,13.34,12.8,17.75,10.01,30.27,-26.54,-8.87,15.3,154643770.0,11735100.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},False,3,False,False,False,6,{'stage2_core_count': 6},0,511.37,中报,2026-08-31,"[-6.03, -10.39, 6.06]","[-262.26, -225.66, -460.27]","[-5.17, -7.64, 1.09]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+1.9%）; 成交量萎缩,1.86,0.55,29.95,1.88
002201,九鼎新材,C 制造业,深圳主板,True,基础过渡态,2026-06-18,12.24,12.36,11.44,10.61,16.83,5.9,107.46,-27.27,5.7,49.27,988341964.0,80581379.0,102.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 33.27, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [36.47, 33.27], 'vcp_vols': [56478725.43, 61090449.13], 'vcp_resistance': 15.3}",False,3,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.True_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(2)}",0,88.06,中报,2026-08-31,"[36.29, 26.14, 4.12]","[180.03, 206.51, -4.75]","[6.18, 5.04, 5.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; Stage1末期→即将进入Stage2,3.32,0.58,26.36,15.32
002196,方正电机,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.97,14.27,14.56,13.33,19.6,8.27,56.83,-33.83,-21.2,9.92,586715066.0,45867880.0,101.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,4,{'stage2_core_count': 4},0,332.56,中报,2026-08-31,"[10.44, 17.82, 53.54]","[-128.73, -1157.81]","[0.67, 0.66, 1.4]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-2.7%）; 成交量萎缩; 业绩加速,3.77,0.78,40.79,-2.67
002271,东方雨虹,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.13,14.53,14.81,14.19,19.25,9.52,27.42,-36.99,-14.09,-8.38,490213383.0,40033066.0,100.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,3,{'stage2_core_count': 3},0,36.85,中报,2026-08-31,"[-5.06, -1.7, 20.74]","[-37.64, -49.7, 122.08]","[3.82, 0.14, 5.5]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,1.11,0.83,20.74,-14.51
002157,正邦科技,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-18,2.9,3.23,3.22,3.17,3.93,2.67,8.61,-26.21,-11.31,-20.98,582499154.0,197258080.0,100.2,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,4,{'stage2_core_count': 4},0,,中报,2026-08-31,"[82.58, 66.8, 25.32]","[-140.75, -501.38, -614.99]","[-1.13, -5.12, -14.47]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,0.77,0.68,16.55,-8.4
002331,皖通科技,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,8.09,8.89,9.02,8.86,10.8,7.38,9.62,-25.09,-12.45,-6.58,100061644.0,12421026.0,98.05,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,,中报,2026-08-31,"[23.05, 10.86, 45.06]",[-783.0],"[-10.7, -24.82, -14.88]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,0.09,0.8,21.74,-8.72
002195,岩山科技,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,7.12,8.34,8.64,8.42,13.19,5.16,37.98,-46.02,-11.88,9.2,658552270.0,92080675.0,98.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,459.35,中报,2026-08-31,"[-3.42, -1.27, -0.92]","[-92.7, -69.61, 245.82]","[18.84, -16.97, 12.04]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,2.01,0.32,22.02,-15.4
002151,北斗星通,C 制造业,深圳主板,True,纯筑底股,2026-06-18,33.32,37.91,39.44,37.16,66.9,25.95,28.4,-50.19,-12.96,3.48,435697674.0,13066013.0,98.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,1006.65,中报,2026-08-31,"[41.77, 47.67, 93.28]",,"[1.19, -12.75, 1.39]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,1.33,0.34,23.6,-10.34
002183,怡 亚 通,L 商务服务,深圳主板,True,基础过渡态,2026-06-18,5.67,6.25,5.51,5.4,7.93,4.29,32.17,-28.5,-15.12,25.44,512751409.0,90511312.0,97.61,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 30.18, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [21.97, 30.18], 'vcp_vols': [127772941.05, 166146198.04], 'vcp_resistance': 7.62}",False,3,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,1157.14,中报,2026-08-31,"[-10.57, -12.14, -17.12]","[-56.48, -889.09, -58.91]","[0.02, -0.56, 0.04]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+5.0%）; Stage1末期→即将进入Stage2,2.97,1.0,34.72,5.02
002255,海陆重工,C 制造业,深圳主板,True,纯筑底股,2026-06-18,9.36,10.4,11.84,11.05,15.6,7.85,19.24,-40.0,-9.13,-22.96,172903020.0,18341400.0,96.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,2,{'stage2_core_count': 2},0,18.56,中报,2026-08-31,"[-5.27, -16.73, 6.77]","[37.7, 10.47, 40.7]","[18.97, 18.04, 20.82]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,0.96,0.45,20.66,-15.3
002166,莱茵生物,C 制造业,深圳主板,True,纯筑底股,2026-06-18,7.2,8.45,8.58,8.43,10.41,7.18,0.28,-30.84,-16.18,-15.39,51953660.0,7169919.0,95.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,2,{'stage2_core_count': 2},0,34.92,中报,2026-08-31,"[8.73, 15.36, 0.58]","[-25.3, -8.55, 30.52]","[6.22, 7.48, 9.54]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.34,0.46,22.84,-14.57
002324,普利特,C 制造业,深圳主板,True,纯筑底股,2026-06-18,13.1,14.17,15.25,14.92,25.54,9.84,33.13,-48.71,-1.87,9.08,280099567.0,21189053.0,93.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,2,{'stage2_core_count': 2},0,41.85,中报,2026-08-31,"[18.29, 19.07, 31.37]","[68.71, 294.28, -50.52]","[4.68, 3.52, 2.11]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.19,0.55,19.91,-12.19
002145,钛能化学,C 制造业,深圳主板,True,纯筑底股,2026-06-18,4.68,4.51,4.9,5.01,6.16,4.03,16.13,-24.03,9.6,0.21,580633066.0,128723408.0,92.72,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,49.21,中报,2026-08-31,"[11.97, 13.22, 6.99]","[-28.3, -35.94, -22.9]","[5.56, 4.65, 4.79]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.6%）; 价格波动收窄,0.26,0.91,15.57,-6.57
