code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200
000878,云南铜业,C 制造业,深圳主板,True,纯筑底股,2026-06-18,18.66,18.47,19.54,18.7,29.08,11.5,62.26,-35.83,9.38,12.82,1932424978.0,102858311.0,121.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,4,{'stage2_core_count': 4},0,19.81,中报,2026-08-31,"[6.73, 0.86, 40.27]","[-11.48, -2.65, 19.72]","[1.37, 1.04, 1.66]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-0.2%）; 成交量萎缩; 价格波动收窄; 业绩加速,2.33,0.75,24.84,-0.19
000990,诚志股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,8.65,10.54,9.14,8.77,13.42,7.13,21.32,-35.54,-14.36,12.63,257166255.0,29435400.0,121.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,4,{'stage2_core_count': 4},0,37.43,中报,2026-08-31,"[5.66, -0.35, -5.41]","[-25.73, -74.76, 140.64]","[2.58, 0.77, 9.9]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-1.4%）; 成交量萎缩; 价格波动收窄; 业绩加速,1.77,0.51,18.84,-1.4
000977,浪潮信息,C 制造业,深圳主板,True,高质量过渡态,2026-06-18,65.66,67.75,64.16,64.73,80.76,47.18,39.17,-18.7,-0.98,8.49,4556055638.0,69547739.0,120.35,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '柄部周期异常(26天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 25.21, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [16.08, 14.69, 25.21], 'vcp_vols': [51876773.05, 45956296.29, 76099523.64], 'vcp_resistance': 77.34}",True,10,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,40.02,中报,2026-08-31,"[45.16, 43.58, -24.3]","[16.47, 5.21, 31.09]","[1.23, 1.46, 1.71]",SEPA Stage 1: MA200 走平; 贴近MA200（+1.4%）; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,1.22,1.18,26.04,1.44
000695,滨海能源,C 制造业,深圳主板,True,高质量过渡态,2026-06-18,14.17,14.59,13.9,13.34,19.25,10.57,34.06,-26.39,-7.81,15.96,367907384.0,26178101.0,120.16,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}","{'cup_valid': True, 'cup_high': 15.3, 'cup_low': 11.73, 'cup_depth_pct': 23.33, 'cup_days': 46, 'right_rim_price': 16.36, 'handle_valid': False, 'handle_high': 15.86, 'handle_low': 12.68, 'handle_depth_pct': 20.05, 'handle_days': 18, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.49, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.76, 23.33, 22.49], 'vcp_vols': [17426185.2, 23046040.47, 15949442.57], 'vcp_resistance': 16.36}",True,8,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,,中报,2026-08-31,"[2.03, 16.49, 119.07]",,"[-13.34, -18.59, -5.35]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+6.2%）; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,1.77,0.99,35.27,6.19
000803,山高环能,N 公共环保,深圳主板,True,纯筑底股,2026-06-18,7.4,8.08,8.22,7.94,11.27,5.58,32.62,-34.34,-5.97,5.26,147277848.0,20247688.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,75.74,中报,2026-08-31,"[-0.5, -0.17, -2.39]","[249.53, 854.79, 58.75]","[4.4, 1.72, 10.66]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.8%）; 成交量萎缩; 价格波动收窄,1.09,0.69,21.95,-6.78
000719,中原传媒,R 文化传播,深圳主板,True,纯筑底股,2026-06-18,11.94,13.47,12.84,12.73,14.59,11.55,3.38,-18.16,-12.85,1.7,41873772.0,3499780.0,116.08,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,4,{'stage2_core_count': 4},0,8.72,中报,2026-08-31,"[-1.17, -5.12, -2.09]","[48.88, 34.51, 6.27]","[11.77, 14.98, 6.43]",SEPA Stage 1: MA200 走平; 贴近MA200（-6.2%）; 成交量萎缩; 价格波动收窄,-0.15,0.57,16.29,-6.18
000885,城发环境,N 公共环保,深圳主板,True,纯筑底股,2026-06-18,12.61,13.14,13.39,13.68,15.49,12.12,4.04,-18.59,-3.07,-2.63,28391132.0,2252500.0,112.3,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,1,{'stage2_core_count': 1},0,6.11,中报,2026-08-31,"[3.59, -0.72, 5.85]","[2.15, 7.86, 15.19]","[20.15, 20.2, 21.07]",SEPA Stage 1: MA200 走平; 贴近MA200（-7.8%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.85,0.67,8.83,-7.84
000949,新乡化纤,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.49,7.37,6.52,5.94,8.88,3.73,73.99,-26.91,-10.48,29.54,306555893.0,46603081.0,111.02,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 22.97, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [15.28, 17.47, 22.97], 'vcp_vols': [105106509.83, 78394395.06, 55622282.78], 'vcp_resistance': 8.27}",True,13,False,False,False,6,{'stage2_core_count': 6},0,55.85,中报,2026-08-31,"[3.28, 6.67, 17.88]","[-32.94, -18.91, 327.34]","[2.31, 2.51, 5.23]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,4.98,0.6,21.15,9.24
000751,锌业股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.15,5.59,5.2,4.83,7.8,2.91,76.98,-33.97,-1.53,39.95,389767517.0,75093630.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 32.24, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [35.2, 32.24], 'vcp_vols': [111036143.44, 90309210.97], 'vcp_resistance': 6.73}",False,3,False,False,False,6,{'stage2_core_count': 6},0,112.94,中报,2026-08-31,"[19.19, 18.74, 26.35]","[1110.26, 220.19, 158.81]","[0.38, 0.37, 1.43]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+6.7%）; 成交量萎缩,3.73,0.57,26.58,6.68
000815,美利云,C 制造业,深圳主板,True,基础过渡态,2026-06-18,17.06,19.02,15.54,14.91,23.45,10.71,59.29,-27.25,-8.53,57.67,1140910855.0,66950100.0,102.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 34.36, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.36, 34.36], 'vcp_vols': [109798725.36, 73090902.0], 'vcp_resistance': 22.96}",False,3,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.True_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(2)}",0,170.6,中报,2026-08-31,"[-63.03, -62.4, -0.8]","[56.17, 97.05]","[12.56, 20.27, 26.25]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; Stage1末期→即将进入Stage2,2.06,0.58,33.15,14.39
001208,华菱线缆,C 制造业,深圳主板,True,纯筑底股,2026-06-18,15.4,18.33,19.11,17.44,31.77,9.81,56.98,-51.53,-10.2,-21.79,170146352.0,10969200.0,102.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,4,{'stage2_core_count': 4},0,89.22,中报,2026-08-31,"[8.68, 8.39, 20.7]","[6.85, 1.05, 1.3]","[2.73, 2.44, 2.68]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,2.13,0.29,17.65,-11.71
000950,重药控股,F 批发零售,深圳主板,True,纯筑底股,2026-06-18,5.23,5.92,5.86,5.7,7.37,4.84,8.06,-29.04,-13.98,-19.66,121240390.0,23308873.0,101.97,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,16.98,中报,2026-08-31,"[4.22, 2.34, -0.87]","[30.86, 29.75, 14.99]","[0.86, 0.63, 0.97]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,0.47,0.42,22.4,-8.26
000809,和展能源,C 制造业,深圳主板,True,基础过渡态,2026-06-18,3.68,3.85,3.63,3.51,4.75,2.78,32.37,-22.53,-8.0,13.58,96041857.0,26314400.0,100.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},False,3,True,True,False,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,736.0,中报,2026-08-31,"[20.8, -6.25, 9339.72]",,"[-49.14, -17.84, 5.47]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+4.8%）; Stage1末期→即将进入Stage2,2.98,1.78,27.84,4.76
000839,国安股份,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,2.85,3.08,3.01,2.95,4.26,2.53,12.65,-33.1,-10.38,10.04,251251848.0,90366184.0,99.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,4,{'stage2_core_count': 4},0,89.62,中报,2026-08-31,"[-5.86, -2.14, 3.04]","[-107.01, -83.61, -51.75]","[1.35, 3.75, 0.81]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-3.5%）; 成交量萎缩,0.55,0.5,25.29,-3.46
000987,越秀资本,J 金融业,深圳主板,True,纯筑底股,2026-06-18,7.48,8.37,8.57,8.37,12.24,6.07,23.23,-38.89,-9.44,1.91,245227711.0,32549404.0,99.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,3,{'stage2_core_count': 3},0,8.21,中报,2026-08-31,"[78.79, 46.87, -21.64]","[101.24, 67.12, 88.07]","[95.36, 95.55, 198.95]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,0.34,0.42,16.88,-10.62
000703,恒逸石化,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.46,14.44,11.68,10.39,18.29,5.78,115.57,-31.88,-10.81,65.25,514215763.0,41225377.0,98.15,"{'corrected_25pct': True, 'ma200_flattening': False, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 31.81, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [20.86, 31.81], 'vcp_vols': [55251983.45, 50444558.81], 'vcp_resistance': 18.17}",True,13,False,False,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.False_, 'is_high_quality_transition': np.False_, 'ma200_turning_up': False, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(0)}",0,16.9,中报,2026-08-31,"[-11.53, -9.51, 10.23]","[-51.7, -26.48, 3531.79]","[0.29, 0.26, 9.41]",SEPA Stage 1: 从高点回调 ≥20%; 成交量萎缩; 价格波动收窄; 业绩加速,7.17,0.85,16.16,19.9
000905,厦门港务,F 批发零售,深圳主板,True,纯筑底股,2026-06-18,8.57,10.22,11.62,10.94,16.89,7.77,10.3,-49.26,-13.87,-33.67,65612452.0,7669026.0,97.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,2,{'stage2_core_count': 2},0,27.73,中报,2026-08-31,"[-7.67, -0.08, 35.12]","[-2.9, -7.86, 225.18]","[1.38, 1.02, 4.0]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,0.71,0.32,21.01,-21.66
