code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
002585,双星新材,C 制造业,深圳主板,True,2026-06-18,14.85,9.37,7.7,7.18,15.18,4.88,204.3,-2.17,82.21,137.98,2813441193.0,189769732.0,100.83,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 20.58, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [16.17, 20.58], 'vcp_vols': [60671714.29, 41739552.54], 'vcp_resistance': 8.21}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,4125.0,中报,2026-08-31,"[-10.16, -13.54, -6.62]",,"[-5.73, -10.32, 0.31]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002806,华锋股份,C 制造业,深圳主板,True,2026-06-18,21.51,16.12,14.49,13.94,22.18,11.14,93.09,-3.02,40.96,84.64,660140701.0,30734657.0,96.98,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 6.26, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [27.49, 6.26], 'vcp_vols': [9698582.07, 9572522.54], 'vcp_resistance': 14.69}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,,中报,2026-08-31,"[18.75, 15.22, -12.44]","[-574.75, -354.14, -138.47]","[-1.31, -2.72, -6.65]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002579,中京电子,C 制造业,深圳主板,True,2026-06-18,20.32,14.66,12.82,12.72,21.88,7.84,159.18,-7.13,59.12,73.23,1422120963.0,70870211.0,95.87,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': False, 'cup_high': 13.17, 'cup_low': 11.17, 'cup_depth_pct': 15.19, 'cup_days': 83, 'right_rim_price': 20.76, 'handle_valid': False, 'handle_high': 20.61, 'handle_low': 15.1, 'handle_depth_pct': 26.73, 'handle_days': 12, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 27.26, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [13.44, 8.59, 11.14, 27.26], 'vcp_vols': [61892951.25, 29922509.6, 40168652.75, 163085589.56], 'vcp_resistance': 20.76}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,693.52,中报,2026-08-31,"[15.75, 7.11, -5.88]",[-5.25],"[0.75, 0.53, 0.63]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002655,共达电声,C 制造业,深圳主板,True,2026-06-18,42.61,31.99,20.06,18.42,44.8,11.62,266.7,-4.89,23.97,255.68,1615779708.0,38282450.0,95.11,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,205.45,中报,2026-08-31,"[20.08, 19.24, -1.26]","[5.36, -11.43, -75.97]","[6.34, 5.23, 2.07]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002718,友邦吊顶,C 制造业,深圳主板,True,2026-06-18,109.7,82.4,59.44,49.8,115.48,14.14,675.81,-5.01,39.53,274.91,239863187.0,2147850.0,94.99,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 11.3, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [31.63, 11.3], 'vcp_vols': [2124359.32, 2127316.88], 'vcp_resistance': 78.41}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,1472.48,中报,2026-08-31,"[-20.59, -20.24, -19.66]","[-280.55, 14.68, -66.38]","[2.42, 1.94, 0.62]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002787,华源控股,C 制造业,深圳主板,True,2026-06-18,28.85,22.69,15.75,14.05,30.42,7.71,274.19,-5.16,10.88,149.35,528617485.0,18323270.0,94.84,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 14.25, 'cup_low': 11.11, 'cup_depth_pct': 22.04, 'cup_days': 90, 'right_rim_price': 30.42, 'handle_valid': False, 'handle_high': 29.5, 'handle_low': 25.14, 'handle_depth_pct': 14.78, 'handle_days': 10, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 14.41, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [13.26, 22.04, 14.41], 'vcp_vols': [17573052.46, 10063479.94, 22402401.0], 'vcp_resistance': 28.18}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,86.71,中报,2026-08-31,"[-5.56, -5.63, 4.23]","[46.62, 62.71, 26.62]","[4.79, 4.82, 4.74]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002669,康达新材,C 制造业,深圳主板,True,2026-06-18,17.73,14.77,14.26,14.16,19.13,9.95,78.19,-7.32,27.37,27.92,868724345.0,49571596.0,92.68,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 15.67, 'cup_low': 11.67, 'cup_depth_pct': 25.53, 'cup_days': 99, 'right_rim_price': 19.13, 'handle_valid': False, 'handle_high': 17.73, 'handle_low': 15.5, 'handle_depth_pct': 12.58, 'handle_days': 6, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,47.58,中报,2026-08-31,"[72.1, 68.87, 31.78]","[-961.84, 311.33]","[2.01, 2.16, 0.67]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002730,电光科技,C 制造业,深圳主板,True,2026-06-18,30.05,29.94,21.36,20.17,35.88,14.32,109.85,-16.25,-1.38,104.14,303456384.0,10148856.0,91.75,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,152.0,中报,2026-08-31,"[3.71, -1.68, -9.33]","[1.53, -27.15, 1.09]","[8.3, 6.12, 9.85]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002708,光洋股份,C 制造业,深圳主板,True,2026-06-18,15.18,14.23,13.38,13.35,16.5,10.15,49.56,-8.0,-0.65,24.32,690682957.0,46053297.0,91.52,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 14.25, 'cup_low': 11.23, 'cup_depth_pct': 21.19, 'cup_days': 75, 'right_rim_price': 15.98, 'handle_valid': False, 'handle_high': 15.86, 'handle_low': 13.1, 'handle_depth_pct': 17.4, 'handle_days': 19, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,96.87,中报,2026-08-31,"[10.76, 17.61, 15.12]","[131.2, 205.46, 28.74]","[2.85, 3.24, 4.2]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002729,好利科技,C 制造业,深圳主板,True,2026-06-18,20.44,19.51,18.23,17.35,22.63,13.03,56.87,-9.68,1.14,30.94,247446523.0,12274606.0,89.28,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,77.51,中报,2026-08-31,"[16.75, 12.94, -4.13]","[14.35, 31.45, -44.63]","[12.11, 11.35, 9.87]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002774,快意电梯,C 制造业,深圳主板,True,2026-06-18,12.29,11.69,10.84,10.67,16.05,8.0,53.62,-23.43,1.99,40.46,153782730.0,12359100.0,87.88,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 16.56, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [25.84, 7.9, 12.71, 16.56], 'vcp_vols': [24536853.33, 5691464.1, 7271073.33, 7913323.14], 'vcp_resistance': 12.92}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,57.54,中报,2026-08-31,"[-14.82, -7.72, -2.76]","[-38.86, -45.67, -120.11]","[5.48, 4.93, -0.87]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
002631,德尔未来,C 制造业,深圳主板,True,2026-06-18,7.79,7.63,6.52,6.17,9.2,4.36,78.67,-15.33,2.5,49.52,497986517.0,60979685.0,87.67,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 24.78, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.5, 21.89, 24.78], 'vcp_vols': [24052111.56, 26539166.38, 26994147.63], 'vcp_resistance': 9.0}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",False,3,0,,中报,2026-08-31,"[-26.35, -23.53, -24.28]","[-455.37, -4908.41]","[-8.43, -19.52, -9.83]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
