code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
002409,雅克科技,C 制造业,深圳主板,True,2026-06-18,150.16,104.64,89.64,84.33,151.6,50.77,195.77,-0.95,32.22,111.79,4693928728.0,31776006.0,102.05,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,69.41,中报,2026-08-31,"[29.36, 25.49, -6.85]","[14.62, 22.32, 11.62]","[13.36, 11.96, 15.15]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002380,科远智慧,I 信息技术,深圳主板,True,2026-06-18,38.48,37.69,32.66,31.45,51.06,22.29,72.63,-24.64,-18.73,48.4,530689908.0,13690500.0,98.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,42.34,中报,2026-08-31,"[16.38, 10.97, 5.72]","[33.06, -18.9, 26.86]","[16.13, 11.3, 17.07]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
002534,西子洁能,C 制造业,深圳主板,True,2026-06-18,21.71,18.75,17.79,17.25,22.29,10.75,101.95,-2.6,19.09,33.76,354320992.0,16472948.0,97.4,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 20.83, 'cup_low': 15.81, 'cup_depth_pct': 24.1, 'cup_days': 60, 'right_rim_price': 21.98, 'handle_valid': False, 'handle_high': 21.71, 'handle_low': 18.21, 'handle_depth_pct': 16.12, 'handle_days': 15, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,32.42,中报,2026-08-31,"[-11.2, -3.03, -9.65]","[-50.92, 10.04, 4.14]","[5.21, 8.97, 6.57]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002364,中恒电气,C 制造业,深圳主板,True,2026-06-18,54.16,46.9,34.7,32.86,59.97,13.9,289.64,-9.69,10.15,128.72,2021803183.0,37961240.0,97.31,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 21.37, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [15.54, 29.77, 21.37], 'vcp_vols': [43781775.17, 31426691.83, 50475219.58], 'vcp_resistance': 59.15}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,7,0,231.75,中报,2026-08-31,"[20.29, 8.94, 7.79]","[-11.39, 16.47, 18.49]","[5.19, 6.16, 5.59]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002522,浙江众成,C 制造业,深圳主板,True,2026-06-18,7.02,6.61,5.98,5.74,7.8,4.54,54.63,-10.0,7.67,46.25,464167402.0,66294914.0,96.21,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,681.55,中报,2026-08-31,"[-5.43, -5.99, 11.71]","[2105.5, -53.03, 145.57]","[0.67, 0.58, 0.91]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002475,立讯精密,C 制造业,深圳主板,True,2026-06-18,69.93,67.95,58.76,57.79,81.78,30.75,127.41,-14.49,3.04,22.36,15855359540.0,228771532.0,95.51,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(26天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 14.76, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [21.88, 15.32, 14.76], 'vcp_vols': [132398874.5, 195961496.14, 177529052.62], 'vcp_resistance': 74.8}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,28.04,中报,2026-08-31,"[24.69, 23.64, 35.77]","[30.06, 24.63, 17.49]","[5.76, 5.47, 4.73]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
002428,云南锗业,C 制造业,深圳主板,True,2026-06-18,100.44,80.39,50.26,44.71,108.66,17.88,461.74,-7.56,19.86,278.59,9455429450.0,93364943.0,95.44,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.53, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.26, 18.13, 22.53], 'vcp_vols': [75246985.67, 71486341.13, 93188072.58], 'vcp_resistance': 101.51}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,2643.16,中报,2026-08-31,"[58.89, 38.89, 20.31]","[-18.88, -48.37, -12.15]","[2.75, 2.33, 3.18]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002536,飞龙股份,C 制造业,深圳主板,True,2026-06-18,45.71,40.13,32.15,30.4,49.03,13.39,241.37,-6.77,3.23,83.5,1551244794.0,33752344.0,93.23,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '柄部周期异常(21天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.26, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [17.74, 32.81, 12.41, 22.26], 'vcp_vols': [61697874.42, 40346297.0, 47152820.56, 40468245.64], 'vcp_resistance': 48.7}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,86.97,中报,2026-08-31,"[-7.38, -3.77, -3.37]","[5.12, -7.66, -53.22]","[8.62, 6.65, 5.28]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002446,盛路通信,C 制造业,深圳主板,True,2026-06-18,11.72,10.42,10.31,9.86,14.67,6.63,76.77,-20.11,16.15,26.29,1085582783.0,92271113.0,93.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(28天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 16.13, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [37.63, 16.13], 'vcp_vols': [79341093.33, 47071875.0], 'vcp_resistance': 11.28}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,128.93,中报,2026-08-31,"[13.03, 11.51, -3.36]","[15.24, 26.27, 0.69]","[8.83, 5.72, 9.17]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
002429,兆驰股份,C 制造业,深圳主板,True,2026-06-18,11.88,11.62,9.51,8.65,13.78,4.09,190.46,-13.79,-1.98,79.19,989760879.0,83000081.0,91.21,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.88, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.26, 23.38, 22.88], 'vcp_vols': [155600558.67, 219640883.57, 141863720.45], 'vcp_resistance': 13.42}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,5,0,36.67,中报,2026-08-31,"[-14.03, -12.39, 12.28]","[-24.3, -15.29, -31.0]","[7.94, 8.24, 5.9]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002443,金洲管道,C 制造业,深圳主板,True,2026-06-18,11.47,11.12,9.43,8.97,13.85,6.06,89.27,-17.18,-9.47,42.66,314603333.0,27804500.0,90.82,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,37.78,中报,2026-08-31,"[-6.73, -7.79, 6.58]","[-24.06, -31.82, 42.41]","[3.43, 3.71, 4.87]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
