code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200,scanned_at
605098,行动教育,Unknown,上海主板,True,高质量过渡态,2026-06-16,54.31,58.18,49.09,46.02,68.55,32.27,68.3,-20.77,-5.02,34.6,69984146.0,1282000.0,150.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,12,True,True,True,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[0.52, 3.55, 32.7]","[10.38, 19.05, 39.24]","[38.38, 39.84, 23.07]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,4.83,0.82,10.31,18.02,2026-06-16 23:39:29
000951,中国重汽,C 制造业,深圳主板,True,高质量过渡态,2026-06-16,22.13,22.83,20.08,19.41,26.85,16.0,38.31,-17.58,3.17,29.79,276807648.0,12397878.0,148.79,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '柄部周期异常(43天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,12,True,True,True,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[20.55, 28.51, 52.3]","[18.78, 28.32, 69.48]","[3.67, 4.15, 3.71]",SEPA Stage 1: MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,1.94,0.67,15.1,14.01,2026-06-16 23:39:29
603132,金徽股份,Unknown,上海主板,True,高质量过渡态,2026-06-16,17.58,18.19,16.43,15.75,23.59,11.22,56.68,-25.48,-5.43,26.93,134748874.0,7777270.0,148.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 21.95, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [27.51, 22.31, 21.95], 'vcp_vols': [23632281.86, 12184964.94, 6478302.5], 'vcp_resistance': 20.23}",True,15,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[7.01, 12.0, 53.99]","[-1.73, 13.41, 121.27]","[29.16, 31.38, 38.8]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,2.85,0.54,23.66,11.63,2026-06-16 23:39:29
603558,健盛集团,Unknown,上海主板,True,基础过渡态,2026-06-16,11.85,12.65,12.01,11.47,15.25,8.27,43.29,-22.3,-4.9,6.85,43933442.0,3689400.0,148.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '柄部周期异常(55天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,15,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': False, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[-1.94, 0.59, 2.79]","[17.25, 24.62, 51.92]","[16.36, 15.64, 15.86]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+3.3%）; 成交量萎缩; 价格波动收窄; 业绩加速; Stage1末期→即将进入Stage2,2.41,0.52,12.76,3.34,2026-06-16 23:39:29
603489,八方股份,Unknown,上海主板,True,基础过渡态,2026-06-16,32.76,34.91,32.37,30.89,40.37,23.79,37.7,-18.85,-13.1,8.98,95808961.0,2928794.0,148.43,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,10,True,True,False,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': False, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[2.14, -1.47, 24.52]","[30.52, 61.04, 104.87]","[6.47, 7.69, 11.95]",SEPA Stage 1: MA200 走平; 贴近MA200（+6.0%）; 成交量萎缩; 价格波动收窄; 业绩加速; Stage1末期→即将进入Stage2,2.08,0.69,22.89,6.05,2026-06-16 23:39:29
603659,璞泰来,Unknown,上海主板,True,高质量过渡态,2026-06-16,29.68,32.35,29.62,28.48,37.66,15.53,91.11,-21.19,-5.54,13.93,1259618634.0,42610603.0,148.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,8,True,True,True,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[10.06, 16.83, 35.32]","[29.46, 88.16, 42.8]","[17.29, 16.58, 17.74]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+4.2%）; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,4.32,0.81,26.59,4.21,2026-06-16 23:39:29
601339,百隆东方,Unknown,上海主板,True,高质量过渡态,2026-06-16,7.25,7.92,6.81,6.49,9.5,4.45,62.92,-23.68,-9.03,40.78,103717987.0,14291900.0,148.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 25.0, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [13.54, 25.0], 'vcp_vols': [12721132.88, 15323138.57], 'vcp_resistance': 9.44}",True,8,True,True,True,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[-5.76, -1.02, 14.85]","[33.23, 59.96, 39.83]","[9.6, 8.35, 12.2]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,3.44,0.82,17.02,11.79,2026-06-16 23:39:29
603126,中材节能,Unknown,上海主板,True,高质量过渡态,2026-06-16,7.62,8.04,7.57,7.4,9.91,5.85,30.26,-23.11,-9.72,11.89,81845627.0,10681733.0,147.59,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,13,True,True,True,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[38.54, 60.37, 89.57]","[-154.05, -93.47, 38.97]","[0.11, 0.52, 0.84]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+3.0%）; 价格波动收窄; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,1.3,0.92,19.36,3.01,2026-06-16 23:39:29
300919,中伟新材,C 制造业,创业板,True,高质量过渡态,2026-06-16,49.92,54.42,50.52,48.41,65.63,30.32,64.64,-23.94,-9.19,25.46,893135720.0,17925017.0,147.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 30.24, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [15.09, 18.51, 30.24], 'vcp_vols': [22831912.83, 13927389.06, 19550931.58], 'vcp_resistance': 64.85}",True,13,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[10.39, 19.68, 46.0]","[-32.79, -9.85, 130.36]","[3.32, 3.35, 4.95]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+3.1%）; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,3.57,0.81,28.87,3.12,2026-06-16 23:39:29
301085,亚康股份,I 信息技术,创业板,True,高质量过渡态,2026-06-16,64.15,69.84,61.68,60.9,89.09,49.1,30.65,-27.99,-23.99,20.88,172790114.0,2749072.0,147.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,13,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[-23.53, -2.68, 26.87]","[-97.0, -623.0, 36.1]","[0.19, -10.69, 6.43]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+5.3%）; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,1.53,0.63,52.03,5.34,2026-06-16 23:39:29
603933,XD睿能科,Unknown,上海主板,True,基础过渡态,2026-06-16,23.53,23.94,23.45,21.79,32.47,14.37,63.74,-27.53,-9.43,2.48,91697360.0,3936418.0,147.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '柄部周期异常(26天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 18.93, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [25.83, 27.61, 15.23, 18.93], 'vcp_vols': [22424556.67, 6290821.79, 12918582.78, 9093524.83], 'vcp_resistance': 26.83}",True,13,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': False, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[12.95, 15.43, 30.49]","[-29.13, -5.21, 165.67]","[2.64, 1.69, 5.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+8.0%）; 成交量萎缩; 价格波动收窄; 业绩加速; Stage1末期→即将进入Stage2,3.66,0.57,24.44,7.99,2026-06-16 23:39:29
002591,恒大高新,C 制造业,深圳主板,True,高质量过渡态,2026-06-16,7.2,7.68,7.41,7.08,9.5,5.36,34.33,-24.21,-19.64,14.29,70478830.0,9864900.0,147.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 22.15, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [29.6, 22.15], 'vcp_vols': [20192373.62, 14861422.19], 'vcp_resistance': 9.12}",True,13,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[-23.53, -14.21, 121.1]","[-143.27, -121.05, 214.57]","[-1.27, -7.08, 3.35]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+1.6%）; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,2.02,0.76,35.91,1.63,2026-06-16 23:39:29
