code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200,scanned_at
000019,深粮控股,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,6.59,7.26,7.21,7.13,8.58,6.21,6.12,-23.19,-6.52,-8.85,110632853.0,16614639.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[3.06, 2.42, -5.48]","[0.05, -24.95, -29.02]","[6.21, 4.42, 5.59]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.5%）; 成交量萎缩; 价格波动收窄,-0.46,0.57,14.33,-7.54,2026-06-14 22:33:00
000803,山高环能,N 公共环保,深圳主板,True,纯筑底股,2026-06-12,7.46,8.18,8.21,7.94,11.27,5.58,33.69,-33.81,-12.13,11.51,91068802.0,12323400.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[-0.5, -0.17, -2.39]","[249.53, 854.79, 58.75]","[4.4, 1.72, 10.66]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.0%）; 成交量萎缩; 价格波动收窄,1.46,0.67,19.72,-6.01,2026-06-14 22:33:00
600713,南京医药,Unknown,上海主板,True,纯筑底股,2026-06-12,5.0,5.37,5.34,5.27,6.65,4.81,3.95,-24.81,-4.4,-5.84,53170241.0,10711400.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[0.48, 2.36, -2.83]","[-6.04, 12.05, -1.8]","[1.29, 1.51, 1.53]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.2%）; 成交量萎缩; 价格波动收窄,-0.48,0.33,8.02,-5.15,2026-06-14 22:33:00
000027,深圳能源,公共事业,深圳主板,True,基础过渡态,2026-06-12,7.2,7.17,6.97,6.92,8.48,6.2,16.13,-15.09,-0.83,9.59,326480548.0,45618238.0,118.05,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},False,3,True,True,False,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[6.66, 5.38, 1.73]","[3.36, 16.84, 4.41]","[8.73, 7.08, 16.46]",SEPA Stage 1: MA200 走平; 贴近MA200（+4.1%）; 价格波动收窄; Stage1末期→即将进入Stage2,1.34,1.86,22.11,4.06,2026-06-14 22:33:00
000878,云南铜业,C 制造业,深圳主板,True,纯筑底股,2026-06-12,17.27,18.43,19.52,18.61,29.08,11.34,52.29,-40.61,-5.21,-1.71,1749794482.0,101768366.0,118.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[6.73, 0.86, 40.27]","[-11.48, -2.65, 19.72]","[1.37, 1.04, 1.66]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.2%）; 成交量萎缩; 价格波动收窄; 业绩加速,2.37,0.67,22.73,-7.18,2026-06-14 22:33:00
002414,高德红外,C 制造业,深圳主板,True,纯筑底股,2026-06-12,13.02,13.6,14.26,13.74,18.62,8.31,56.68,-30.08,-6.87,3.5,1186260593.0,89904616.0,118.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[69.27, 72.5, 83.02]","[906.85, 1058.95, 337.96]","[18.97, 14.86, 29.37]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.2%）; 成交量萎缩; 价格波动收窄; 业绩加速,1.21,0.68,23.97,-5.24,2026-06-14 22:33:00
000719,中原传媒,R 文化传播,深圳主板,True,纯筑底股,2026-06-12,12.34,13.55,12.84,12.75,14.59,11.55,6.84,-15.42,-10.64,2.83,148064904.0,12118100.0,117.71,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[-1.17, -5.12, -2.09]","[48.88, 34.51, 6.27]","[11.77, 14.98, 6.43]",SEPA Stage 1: MA200 走平; 贴近MA200（-3.2%）; 成交量萎缩; 价格波动收窄,0.17,0.57,19.57,-3.19,2026-06-14 22:33:00
002416,爱施德,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,11.1,12.03,12.13,12.04,13.88,9.69,14.55,-20.03,-7.19,-2.55,534553958.0,48899733.0,117.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-31.46, -16.07, 21.66]","[-31.0, -34.58, 9.43]","[1.01, 0.77, 1.0]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.8%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.74,0.78,24.97,-7.79,2026-06-14 22:33:00
603587,地素时尚,Unknown,上海主板,True,纯筑底股,2026-06-12,12.17,12.68,12.87,12.87,15.12,11.49,5.92,-19.51,-7.31,-7.73,21422155.0,1761120.0,117.26,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-4.23, -3.72, 6.2]","[-15.41, -14.2, 21.84]","[15.27, 12.19, 19.79]",SEPA Stage 1: MA200 走平; 贴近MA200（-5.4%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.02,0.79,11.77,-5.41,2026-06-14 22:33:00
000065,北方国际,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,11.6,13.2,12.67,12.36,16.37,9.49,22.23,-29.14,-7.64,-7.2,343978176.0,30057395.0,117.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[-29.79, -28.96, -35.56]","[-38.57, -29.19, -33.1]","[4.89, 5.36, 5.12]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.1%）; 成交量萎缩; 价格波动收窄,0.71,0.65,21.88,-6.14,2026-06-14 22:33:00
600710,苏美达,Unknown,上海主板,True,纯筑底股,2026-06-12,11.08,12.24,11.81,11.46,15.21,9.01,22.97,-27.15,-6.73,5.02,112260784.0,10124276.0,117.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[0.56, 0.54, 21.37]","[8.91, 11.84, 3.58]","[3.19, 3.09, 2.44]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-3.3%）; 成交量萎缩; 价格波动收窄,0.79,0.57,16.68,-3.29,2026-06-14 22:33:00
301029,怡合达,C 制造业,创业板,True,基础过渡态,2026-06-12,28.9,27.71,26.87,27.2,34.22,20.43,41.46,-15.55,-3.54,12.54,865892724.0,28949074.0,116.77,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}","{'cup_valid': True, 'cup_high': 29.86, 'cup_low': 22.44, 'cup_depth_pct': 24.85, 'cup_days': 57, 'right_rim_price': 30.66, 'handle_valid': False, 'handle_high': 30.31, 'handle_low': 27.42, 'handle_depth_pct': 9.53, 'handle_days': 15, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},False,0,True,True,False,8,"{'stage2_core_count': 8, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[18.3, 17.71, 20.39]","[27.16, 26.6, 6.02]","[19.0, 17.37, 17.3]",SEPA Stage 1: MA200 走平; 贴近MA200（+6.3%）; 价格波动收窄; Stage1末期→即将进入Stage2,2.19,1.87,19.2,6.25,2026-06-14 22:33:00
002986,宇新股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,11.56,13.55,12.71,12.44,18.22,10.21,13.22,-36.55,-14.75,8.24,85638815.0,7494430.0,116.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[-6.12, 5.91, 19.09]","[-126.12, -112.72, -282.12]","[-1.28, -0.48, -2.94]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.0%）; 成交量萎缩; 价格波动收窄,-0.1,0.65,24.47,-7.05,2026-06-14 22:33:00
301017,漱玉平民,F 批发零售,创业板,True,纯筑底股,2026-06-12,13.33,14.15,14.9,14.11,22.94,10.49,27.07,-41.89,-0.37,-9.57,66469882.0,4976457.0,116.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[5.19, 7.91, 9.36]","[95.54, 90.33, -58.4]","[1.35, 1.13, 0.36]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.5%）; 成交量萎缩; 价格波动收窄,0.46,0.45,18.63,-5.52,2026-06-14 22:33:00
600780,通宝能源,Unknown,上海主板,True,基础过渡态,2026-06-12,6.64,6.96,6.44,6.31,8.45,5.61,18.36,-21.42,-5.68,14.88,124477025.0,18770681.0,116.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},False,0,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[4.11, 4.02, -1.26]","[26.67, 26.5, 2.2]","[5.93, 5.74, 5.58]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+5.3%）; 价格波动收窄; Stage1末期→即将进入Stage2,1.71,1.52,23.67,5.26,2026-06-14 22:33:00
300871,回盛生物,C 制造业,创业板,True,纯筑底股,2026-06-12,22.22,24.34,23.9,23.41,32.62,19.08,16.46,-31.88,-7.76,15.49,204095448.0,9314805.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[58.92, 40.07, 14.82]","[-217.83, 74.74]","[14.96, 15.08, 17.08]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.1%）; 成交量萎缩; 价格波动收窄,-0.29,0.46,22.27,-5.08,2026-06-14 22:33:00
002004,华邦健康,C 制造业,深圳主板,True,纯筑底股,2026-06-12,4.62,4.89,5.07,4.97,6.08,3.89,18.77,-24.01,-3.14,-2.53,125613165.0,27281954.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[1.98, -1.31, -0.08]","[29.62, 50.3, 0.05]","[9.68, 7.65, 8.55]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.1%）; 成交量萎缩; 价格波动收窄,0.63,0.47,12.12,-7.05,2026-06-14 22:33:00
002748,世龙实业,C 制造业,深圳主板,True,纯筑底股,2026-06-12,11.09,11.87,12.28,11.8,17.29,8.72,27.18,-35.86,-9.54,-6.81,91412099.0,8350300.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[3.43, 0.99, 7.44]","[72.11, 120.12, 59.22]","[2.71, 2.87, 7.06]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.0%）; 成交量萎缩; 价格波动收窄,1.2,0.47,18.65,-6.03,2026-06-14 22:33:00
002054,德美化工,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.46,8.2,8.41,8.05,11.99,6.26,19.17,-37.78,-13.05,-1.71,70470912.0,9496199.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[-0.88, -1.9, 23.91]",[78.75],"[3.54, 3.58, 6.82]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.4%）; 成交量萎缩; 价格波动收窄,0.84,0.39,18.4,-7.38,2026-06-14 22:33:00
600725,云维股份,Unknown,上海主板,True,纯筑底股,2026-06-12,3.77,4.1,4.24,4.07,5.55,3.04,24.01,-32.07,-7.6,5.01,57375239.0,15002817.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[-19.62, -27.65, -23.79]","[-1317.68, -8359.06]","[-3.91, -7.16, -1.42]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.4%）; 成交量萎缩; 价格波动收窄,1.59,0.53,14.05,-7.36,2026-06-14 22:33:00
000553,安道麦A,C 制造业,深圳主板,True,纯筑底股,2026-06-12,6.05,6.41,6.21,6.33,7.7,5.42,11.62,-21.43,-12.19,1.51,57036731.0,9499802.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[0.72, -1.84, 0.46]",[276.65],"[-1.95, -3.61, 7.9]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-4.5%）; 成交量萎缩; 价格波动收窄,-1.23,0.77,24.24,-4.5,2026-06-14 22:33:00
001965,招商公路,G 运输仓储,深圳主板,True,纯筑底股,2026-06-12,9.74,9.56,9.8,9.93,12.32,8.66,12.47,-20.94,-2.01,-1.22,152466843.0,15672442.0,115.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-4.12, 5.11, 26.9]","[-6.05, -13.97, -0.24]","[50.82, 38.22, 42.09]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-1.9%）; 成交量萎缩; 价格波动收窄; 业绩加速,-1.45,0.76,9.4,-1.94,2026-06-14 22:33:00
600897,厦门空港,Unknown,上海主板,True,纯筑底股,2026-06-12,16.19,15.65,16.66,16.23,22.44,14.0,15.64,-27.85,5.75,-20.79,103589976.0,6455800.0,114.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[7.21, 10.05, 1.03]","[3.64, 19.97, -8.2]","[27.0, 26.81, 25.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-0.2%）; 成交量萎缩; 价格波动收窄,0.06,0.36,15.22,-0.25,2026-06-14 22:33:00
300970,华绿生物,A 农林牧渔,创业板,True,高质量过渡态,2026-06-12,21.49,23.92,18.41,16.65,38.23,10.05,113.83,-43.79,-15.26,66.85,207739090.0,9714416.0,113.91,"{'corrected_25pct': True, 'ma200_flattening': False, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 37.15, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.61, 37.15], 'vcp_vols': [3964114.0, 8028950.9], 'vcp_resistance': 32.3}",True,13,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': False, 'volume_turning_up': np.True_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[17.98, 25.17, 53.09]","[-268.47, -19.07, 5972.02]","[1.94, 9.23, 28.79]",SEPA Stage 1: 从高点回调 ≥20%; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,6.79,0.61,27.74,29.04,2026-06-14 22:33:00
000828,东莞控股,G 运输仓储,深圳主板,True,纯筑底股,2026-06-12,9.9,9.9,10.42,10.6,12.03,9.48,4.43,-17.71,-0.5,-7.48,41689032.0,4231141.0,113.85,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-13.69, -8.28, -2.88]","[15.81, -13.98, 31.81]","[69.64, 51.64, 79.08]",SEPA Stage 1: MA200 走平; 贴近MA200（-6.6%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.65,0.74,6.17,-6.61,2026-06-14 22:33:00
600826,兰生股份,Unknown,上海主板,True,纯筑底股,2026-06-12,9.98,9.42,10.73,10.77,15.39,7.25,37.66,-35.15,6.97,-9.36,209126041.0,21316012.0,113.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[10.0, -1.07, 5.47]","[-19.93, -9.36, 7.27]","[19.39, 22.09, -4.82]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.3%）; 成交量萎缩; 价格波动收窄,-2.75,0.77,20.57,-7.31,2026-06-14 22:33:00
002867,周大生,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,12.25,12.42,12.48,12.71,15.16,11.34,8.02,-19.2,-3.01,1.74,105847607.0,8722980.0,112.6,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-37.35, -36.54, -26.9]","[3.17, 10.0, 16.62]","[12.99, 12.5, 15.02]",SEPA Stage 1: MA200 走平; 贴近MA200（-3.6%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.44,0.63,9.24,-3.62,2026-06-14 22:33:00
300406,九强生物,C 制造业,创业板,True,纯筑底股,2026-06-12,11.54,11.75,12.27,12.42,15.16,10.71,7.75,-23.88,-6.41,-11.98,50914752.0,4421816.0,112.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-18.24, -18.29, 4.69]","[-26.67, -64.13, 26.37]","[26.99, 14.06, 31.54]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.1%）; 成交量萎缩; 价格波动收窄; 业绩加速,-1.24,0.69,10.93,-7.08,2026-06-14 22:33:00
000885,城发环境,N 公共环保,深圳主板,True,纯筑底股,2026-06-12,12.88,13.18,13.43,13.71,15.49,12.12,6.27,-16.85,-3.59,-2.57,60830062.0,4773127.0,111.42,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[3.59, -0.72, 5.85]","[2.15, 7.86, 15.19]","[20.15, 20.2, 21.07]",SEPA Stage 1: MA200 走平; 贴近MA200（-6.1%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.67,0.75,11.47,-6.09,2026-06-14 22:33:00
600694,大商股份,Unknown,上海主板,True,纯筑底股,2026-06-12,14.66,14.85,15.23,15.42,18.06,13.77,6.46,-18.83,-4.68,-6.92,62837470.0,4313115.0,111.41,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-8.63, -10.75, 2.66]","[-14.96, -14.97, 3.64]","[10.24, 8.82, 15.18]",SEPA Stage 1: MA200 走平; 贴近MA200（-4.9%）; 成交量萎缩; 价格波动收窄; 业绩加速,-1.23,0.74,12.66,-4.9,2026-06-14 22:33:00
002332,仙琚制药,C 制造业,深圳主板,True,纯筑底股,2026-06-12,8.61,8.59,8.89,9.17,11.39,8.18,5.26,-24.41,1.41,-7.32,135695458.0,15752864.0,111.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-12.71, -6.04, -8.91]","[-27.06, 13.17, -34.59]","[14.01, 12.04, 9.84]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.1%）; 成交量萎缩; 价格波动收窄,-1.83,0.7,5.87,-6.1,2026-06-14 22:33:00
002811,郑中设计,M 科研服务,深圳主板,True,纯筑底股,2026-06-12,12.4,12.9,13.92,13.46,17.83,9.79,26.66,-30.45,-5.99,-8.42,86738440.0,7087875.0,111.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[19.89, 16.18, 39.72]","[42.62, 61.26, 45.91]","[13.69, 11.16, 9.48]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.9%）; 成交量萎缩; 价格波动收窄,1.05,0.83,23.05,-7.88,2026-06-14 22:33:00
