code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200,scanned_at
002054,德美化工,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.46,8.2,8.41,8.05,11.99,6.26,19.17,-37.78,-13.05,-1.71,70470912.0,9496199.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[-0.88, -1.9, 23.91]",[78.75],"[3.54, 3.58, 6.82]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.4%）; 成交量萎缩; 价格波动收窄,0.84,0.39,18.4,-7.38,2026-06-14 15:14:02
000553,安道麦A,C 制造业,深圳主板,True,纯筑底股,2026-06-12,6.05,6.41,6.21,6.33,7.7,5.42,11.62,-21.43,-12.19,1.51,57036731.0,9499802.0,115.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,中报,2026-08-31,"[0.72, -1.84, 0.46]",[276.65],"[-1.95, -3.61, 7.9]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-4.5%）; 成交量萎缩; 价格波动收窄,-1.23,0.77,24.24,-4.5,2026-06-14 15:14:02
001965,招商公路,G 运输仓储,深圳主板,True,纯筑底股,2026-06-12,9.74,9.56,9.8,9.93,12.32,8.66,12.47,-20.94,-2.01,-1.22,152466843.0,15672442.0,115.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-4.12, 5.11, 26.9]","[-6.05, -13.97, -0.24]","[50.82, 38.22, 42.09]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-1.9%）; 成交量萎缩; 价格波动收窄; 业绩加速,-1.45,0.76,9.4,-1.94,2026-06-14 15:14:02
000828,东莞控股,G 运输仓储,深圳主板,True,纯筑底股,2026-06-12,9.9,9.9,10.42,10.6,12.03,9.48,4.43,-17.71,-0.5,-7.48,41689032.0,4231141.0,113.85,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-13.69, -8.28, -2.88]","[15.81, -13.98, 31.81]","[69.64, 51.64, 79.08]",SEPA Stage 1: MA200 走平; 贴近MA200（-6.6%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.65,0.74,6.17,-6.61,2026-06-14 15:14:02
000885,城发环境,N 公共环保,深圳主板,True,纯筑底股,2026-06-12,12.88,13.18,13.43,13.71,15.49,12.12,6.27,-16.85,-3.59,-2.57,60830062.0,4773127.0,111.42,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[3.59, -0.72, 5.85]","[2.15, 7.86, 15.19]","[20.15, 20.2, 21.07]",SEPA Stage 1: MA200 走平; 贴近MA200（-6.1%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.67,0.75,11.47,-6.09,2026-06-14 15:14:02
002332,仙琚制药,C 制造业,深圳主板,True,纯筑底股,2026-06-12,8.61,8.59,8.89,9.17,11.39,8.18,5.26,-24.41,1.41,-7.32,135695458.0,15752864.0,111.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-12.71, -6.04, -8.91]","[-27.06, 13.17, -34.59]","[14.01, 12.04, 9.84]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.1%）; 成交量萎缩; 价格波动收窄,-1.83,0.7,5.87,-6.1,2026-06-14 15:14:02
002811,郑中设计,M 科研服务,深圳主板,True,纯筑底股,2026-06-12,12.4,12.9,13.92,13.46,17.83,9.79,26.66,-30.45,-5.99,-8.42,86738440.0,7087875.0,111.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[19.89, 16.18, 39.72]","[42.62, 61.26, 45.91]","[13.69, 11.16, 9.48]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.9%）; 成交量萎缩; 价格波动收窄,1.05,0.83,23.05,-7.88,2026-06-14 15:14:02
000544,中原环保,D 水电煤气,深圳主板,True,纯筑底股,2026-06-12,7.86,8.17,8.48,8.52,9.56,7.59,3.56,-17.78,-3.44,-6.98,39335542.0,5056063.0,110.89,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-4.6, 1.77, 2.3]","[2.16, 2.16, -3.09]","[27.24, 19.76, 30.79]",SEPA Stage 1: MA200 走平; 贴近MA200（-7.8%）; 成交量萎缩; 价格波动收窄; 业绩加速,-0.63,0.59,9.35,-7.77,2026-06-14 15:14:02
002412,汉森制药,C 制造业,深圳主板,True,纯筑底股,2026-06-12,6.26,6.76,6.81,6.77,8.6,5.82,7.56,-27.21,-13.42,-8.75,63736261.0,10310730.0,110.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[6.75, 3.41, -2.25]","[-36.88, -10.05, 241.17]","[11.14, 19.07, 14.59]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.5%）; 成交量萎缩; 价格波动收窄,-0.32,0.6,20.33,-7.49,2026-06-14 15:14:02
000155,川能动力,D 水电煤气,深圳主板,True,纯筑底股,2026-06-12,13.36,15.77,13.86,12.98,19.34,9.41,41.98,-30.92,-15.6,15.67,564474614.0,42396571.0,109.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 32.83, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [13.95, 13.18, 32.83], 'vcp_vols': [67352859.0, 63496995.75, 62468105.73], 'vcp_resistance': 19.25}",True,13,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[-7.98, 17.83, 45.97]","[-32.02, -8.84, 71.21]","[20.95, 18.37, 37.92]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+2.9%）; 成交量萎缩; 业绩加速,3.26,0.66,28.36,2.93,2026-06-14 15:14:02
002470,金正大,C 制造业,深圳主板,True,纯筑底股,2026-06-12,2.21,2.68,2.33,2.19,3.82,1.66,33.13,-42.15,-21.63,20.77,387379177.0,176419428.0,109.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,13,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[14.44, 19.07, 25.9]","[-115.73, -44.66, 20.68]","[-0.39, 0.34, 0.4]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+0.8%）; 成交量萎缩; 业绩加速,2.83,0.43,32.7,0.78,2026-06-14 15:14:02
001382,新亚电缆,C 制造业,深圳主板,True,纯筑底股,2026-06-12,20.58,20.72,21.0,21.06,26.16,19.66,4.68,-21.33,-4.63,2.44,55776347.0,2728720.0,109.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[10.05, 4.0, 22.99]","[-14.56, -25.57, -14.98]","[3.42, 3.41, 3.46]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-2.3%）; 成交量萎缩; 价格波动收窄,-0.37,0.66,10.46,-2.3,2026-06-14 15:14:02
002633,申科股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,16.69,18.55,17.77,17.43,21.0,12.58,32.67,-20.52,-16.38,-9.54,32777187.0,1945700.0,109.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[-4.27, -3.71, 6.69]","[-12.43, -24.83, 504.76]","[2.73, 1.65, 6.88]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-4.3%）; 成交量萎缩; 业绩加速,0.74,0.76,29.76,-4.26,2026-06-14 15:14:02
000957,中通客车,C 制造业,深圳主板,True,纯筑底股,2026-06-12,10.52,11.31,11.37,11.41,12.92,9.63,9.24,-18.58,-9.7,-6.24,169510360.0,16230022.0,108.79,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[33.58, 27.82, 5.23]","[41.75, 44.18, 30.04]","[4.89, 4.91, 5.58]",SEPA Stage 1: MA200 走平; 贴近MA200（-7.8%）; 成交量萎缩; 价格波动收窄,-0.49,0.78,20.98,-7.82,2026-06-14 15:14:02
002628,成都路桥,E 建筑业,深圳主板,True,纯筑底股,2026-06-12,4.91,5.37,4.85,4.87,6.47,3.95,24.3,-24.11,-15.49,16.63,136448137.0,27082895.0,108.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},True,10,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[0.88, 10.87, -26.7]","[-1805.26, 15.7, 202.86]","[-5.1, -8.83, 15.48]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+0.7%）; 成交量萎缩; 业绩加速,0.21,0.82,26.85,0.73,2026-06-14 15:14:02
001227,兰州银行,J 金融业,深圳主板,True,纯筑底股,2026-06-12,2.15,2.19,2.27,2.3,2.66,2.07,3.86,-19.17,-0.46,-6.11,131833383.0,61698261.0,107.59,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,,"[0.63, -1.63, -4.21]",,SEPA Stage 1: MA200 走平; 贴近MA200（-6.4%）; 成交量萎缩; 价格波动收窄,-1.46,0.75,5.31,-6.44,2026-06-14 15:14:02
002539,云图控股,C 制造业,深圳主板,True,纯筑底股,2026-06-12,12.13,13.75,13.19,12.54,17.27,8.16,48.65,-29.76,-14.76,11.69,269133846.0,22244582.0,107.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,15,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[1.1, 5.0, 6.83]","[1.32, 3.28, 19.85]","[4.35, 3.95, 5.11]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-3.3%）; 成交量萎缩; 业绩加速,1.59,0.66,28.92,-3.29,2026-06-14 15:14:02
002772,众兴菌业,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-12,12.97,15.54,15.11,13.64,19.34,7.26,78.65,-32.94,-15.34,3.18,107057646.0,8360324.0,107.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,15,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[4.16, 8.43, 27.36]","[132.76, 164.29, 241.06]","[13.81, 15.95, 27.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-4.9%）; 成交量萎缩; 业绩加速,4.28,0.59,28.51,-4.89,2026-06-14 15:14:02
001336,楚环科技,C 制造业,深圳主板,True,纯筑底股,2026-06-12,24.39,27.29,26.64,25.75,31.85,19.03,28.17,-23.42,-19.43,0.37,62243980.0,2549302.0,107.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,15,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[-15.56, 11.0, 103.6]","[-8.86, 36.03, 171.71]","[8.58, 8.64, 21.46]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.3%）; 成交量萎缩; 业绩加速,1.73,0.65,31.54,-5.29,2026-06-14 15:14:02
002061,浙江交科,E 建筑业,深圳主板,True,纯筑底股,2026-06-12,3.62,3.69,3.88,3.92,4.37,3.39,6.78,-17.16,-1.09,-10.84,96045201.0,26468225.0,106.58,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[2.5, -2.85, 0.03]","[-11.43, -19.94, -0.26]","[2.47, 2.43, 2.43]",SEPA Stage 1: MA200 走平; 贴近MA200（-7.7%）; 成交量萎缩; 价格波动收窄,-1.02,0.76,10.03,-7.7,2026-06-14 15:14:02
002112,三变科技,C 制造业,深圳主板,True,纯筑底股,2026-06-12,16.74,19.96,19.06,17.65,28.55,11.76,42.35,-41.37,-18.9,27.69,184466179.0,11003595.0,106.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[-16.91, -13.96, 91.17]","[-48.84, -88.46, 12.28]","[3.24, 0.74, 4.1]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.2%）; 成交量萎缩; 业绩加速,2.89,0.31,30.06,-5.16,2026-06-14 15:14:02
002286,保龄宝,C 制造业,深圳主板,True,纯筑底股,2026-06-12,9.3,9.66,9.76,9.89,13.4,8.52,9.15,-30.6,-4.32,2.54,89933783.0,9741100.0,106.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[15.98, 14.54, 9.21]","[32.58, 35.5, 7.5]","[6.3, 5.48, 7.24]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.0%）; 成交量萎缩; 价格波动收窄,-1.69,0.7,13.97,-5.99,2026-06-14 15:14:02
001400,江顺科技,C 制造业,深圳主板,True,高质量过渡态,2026-06-12,109.02,126.53,87.3,78.21,160.32,38.92,180.11,-32.0,-13.79,127.5,403022834.0,3620802.0,105.0,"{'corrected_25pct': True, 'ma200_flattening': False, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 32.98, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [24.8, 32.98], 'vcp_vols': [3994065.89, 1630194.56], 'vcp_resistance': 154.81}",True,8,True,True,True,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': True, 'ma200_turning_up': False, 'volume_turning_up': np.True_, 'pattern_ready': False, 'financial_ready': True, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,中报,2026-08-31,"[-13.68, -17.03, 3.39]","[-40.15, -47.61, 12.13]","[9.18, 8.61, 13.25]",SEPA Stage 1: 从高点回调 ≥20%; 成交量萎缩; 业绩加速; 高质量过渡态：技术面+业绩+RPS三重共振,10.27,0.77,28.11,39.4,2026-06-14 15:14:02
000815,美利云,C 制造业,深圳主板,True,纯筑底股,2026-06-12,15.29,19.26,15.42,14.87,23.45,10.71,42.76,-34.8,-27.33,34.36,826665119.0,53288375.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 34.36, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.36, 34.36], 'vcp_vols': [109798725.36, 73090902.0], 'vcp_resistance': 22.96}",False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[-63.03, -62.4, -0.8]","[56.17, 97.05]","[12.56, 20.27, 26.25]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+2.9%）; 成交量萎缩,2.68,0.61,47.29,2.85,2026-06-14 15:14:02
002471,中超控股,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.2,8.3,7.4,6.79,10.87,4.05,77.78,-33.76,-10.11,64.01,618625688.0,85963303.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 28.56, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [21.79, 25.21, 20.35, 28.56], 'vcp_vols': [263793632.75, 255190905.0, 154229679.64, 115342796.42], 'vcp_resistance': 9.77}",False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[-2.21, -5.81, 21.59]",[-109.59],"[-0.7, -0.48, -0.42]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+6.1%）; 成交量萎缩,4.36,0.34,27.84,6.11,2026-06-14 15:14:02
002201,九鼎新材,C 制造业,深圳主板,True,纯筑底股,2026-06-12,10.93,12.33,11.36,10.56,16.85,5.9,85.25,-35.13,-14.41,34.11,550863082.0,50104499.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 33.29, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [36.49, 33.29], 'vcp_vols': [56478725.43, 61090449.13], 'vcp_resistance': 15.32}",False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[36.29, 26.14, 4.12]","[180.03, 206.51, -4.75]","[6.18, 5.04, 5.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+3.5%）; 成交量萎缩,3.49,0.52,28.22,3.52,2026-06-14 15:14:02
000751,锌业股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,5.09,5.59,5.16,4.79,7.8,2.91,74.91,-34.74,-12.39,29.19,415129581.0,83620880.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 32.24, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [35.2, 32.24], 'vcp_vols': [111036143.44, 90309210.97], 'vcp_resistance': 6.73}",False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[19.19, 18.74, 26.35]","[1110.26, 220.19, 158.81]","[0.38, 0.37, 1.43]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+6.2%）; 成交量萎缩,3.9,0.51,31.53,6.24,2026-06-14 15:14:02
002235,安妮股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,9.58,10.39,10.07,9.51,14.34,5.17,85.3,-33.19,-14.84,-22.49,300119181.0,31860800.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '柄部周期异常(25天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 5, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 24.13, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [28.53, 10.85, 17.21, 12.03, 24.13], 'vcp_vols': [94638735.0, 58905102.56, 54550721.22, 35639496.67, 46444784.08], 'vcp_resistance': 12.35}",False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[21.06, 18.15, 4.5]","[-111.83, -175.04, -185.89]","[-0.98, -5.15, -1.28]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+0.7%）; 成交量萎缩,1.77,0.69,28.99,0.73,2026-06-14 15:14:02
002438,江苏神通,C 制造业,深圳主板,True,纯筑底股,2026-06-12,15.22,16.69,16.27,15.61,20.27,11.11,36.99,-24.91,-9.62,3.96,181425722.0,11928630.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,6,{'stage2_core_count': 6},0,中报,2026-08-31,"[0.22, -0.65, -9.75]","[1.61, -3.6, -4.68]","[14.11, 13.32, 16.28]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-2.5%）; 成交量萎缩,1.85,0.72,25.05,-2.51,2026-06-14 15:14:02
000683,博源化工,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.0,8.1,7.96,7.53,10.0,4.72,48.31,-30.0,-14.84,1.45,418947075.0,60253605.0,104.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[-16.54, -8.97, -5.25]","[-42.48, -48.56, 11.07]","[17.91, 12.24, 20.12]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.1%）; 成交量萎缩; 业绩加速,2.12,0.82,30.6,-7.07,2026-06-14 15:14:02
002448,中原内配,C 制造业,深圳主板,True,纯筑底股,2026-06-12,12.57,14.56,13.67,12.9,17.97,7.58,65.83,-30.05,-16.81,12.94,310897567.0,24738765.0,104.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,5,{'stage2_core_count': 5},0,中报,2026-08-31,"[16.35, 18.49, 25.4]","[43.62, 99.76, 73.44]","[12.87, 11.95, 17.98]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-2.5%）; 成交量萎缩; 业绩加速,3.62,0.66,26.05,-2.54,2026-06-14 15:14:02
